"longitude","latitude","total_cases","id","voronoipop","nbHF","voronoiadjpop","sampling","provnames","access","pet","pop","urban","W.access"
127.02083333,42.64583333,NA,395,1374265.875,1,1374265.875,0,"Jilin",-0.340717554211627,-0.745312009328011,0.28430589137142,-0.482501700463786,-0.178830183169532
127.02083333,44.52083333,NA,614,2720282,1,2720282,0,"Jilin",-0.775789890793363,-0.425609740978812,0.741360580373653,0.771296292877187,-0.180420398391944
127.02083333,45.14583333,NA,408,4442891,1,4442891,0,"Heilongjiang",-1.00965658864204,-0.397698339049564,0.831888724964362,1.50747498511467,-0.133229454455196
127.02083333,45.77083333,NA,408,4442891,1,4442891,0,"Heilongjiang",-1.53449716276826,-0.382955718055969,1.28059601321832,1.69267423302679,-0.103601044303715
127.02083333,46.39583333,NA,413,10478760,1,10478760,0,"Heilongjiang",-1.54457149497392,-0.436234179486747,0.988733568901821,1.34847197807126,-0.0669151609020489
127.02083333,47.64583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-1.19698359429541,-0.607641315366175,0.723087254845032,0.917236710197773,0.0535424122362118
127.02083333,48.27083333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",0.0522848746623513,-0.933476251130392,0.0986059950580762,-0.482501700463786,0.125877923278
127.02083333,50.14583333,NA,609,1205130.25,1,1205130.25,0,"Heilongjiang",-0.0787157815992107,-1.11917758009212,-0.0700345056861679,-0.482501700463786,0.326120077805609
127.02083333,50.77083333,NA,609,1205130.25,1,1205130.25,0,"Heilongjiang",-0.158747862681059,-1.17217706874807,-0.230162370527105,-0.482501700463786,0.378937220494366
127.64583333,42.02083333,NA,388,2080516.875,1,2080516.875,0,"Jilin",-0.400639749233588,-1.18886511019402,0.189787535863565,-0.482501700463786,-0.142804656005067
127.64583333,42.64583333,NA,395,1374265.875,1,1374265.875,0,"Jilin",-0.427800390596785,-0.939297754470464,0.173556688719129,-0.482501700463786,-0.124323853262321
127.64583333,43.27083333,NA,395,1374265.875,1,1374265.875,0,"Jilin",-0.0879878200205958,-1.01268284756154,0.0131811307887438,-0.482501700463786,-0.109744427699503
127.64583333,43.89583333,NA,395,1374265.875,1,1374265.875,0,"Jilin",-0.690436191672113,-0.706556947951576,0.229753959351656,1.00342648384082,-0.139703644701563
127.64583333,44.52083333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.630063710689815,-0.578147012257331,0.327349182476918,0.374227561816086,-0.151142345802661
127.64583333,45.14583333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.1502005547094,-0.587664710627808,0.266010541463147,0.33648444656269,-0.113917301992276
127.64583333,46.39583333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.625546015051016,-0.622321625126806,0.522911292363633,0.820573294089907,-0.0177288669050007
127.64583333,47.02083333,NA,413,10478760,1,10478760,0,"Heilongjiang",-1.0441516673854,-0.638535336118847,0.494231256728795,1.04774073061688,0.00271439428470038
127.64583333,48.89583333,NA,609,1205130.25,1,1205130.25,0,"Heilongjiang",-0.0735493217549074,-1.07573315587376,-0.37649888422356,-0.482501700463786,0.217779371807212
127.64583333,49.52083333,NA,609,1205130.25,1,1205130.25,0,"Heilongjiang",0.149208478408988,-1.00725743128684,0.0870809310806844,-0.482501700463786,0.275325439401633
127.6804,48.03987,442,416,1766334.25,1,1766334.25,1,"Heilongjiang",-0.356174617588123,-1.01016400651441,0.0244528863086705,-0.482501700463786,0.109317608929452
127.9588,45.64657,32,408,4442891,1,4442891,1,"Heilongjiang",-0.683054054263816,-0.493026656179395,0.444249103058458,-0.482501700463786,-0.0500523625411115
128.27083333,42.02083333,NA,587,1058259.25,1,1058259.25,0,"Jilin",-0.390017351695729,-1.43855099328113,0.0832357705550043,0.424276930696636,-0.0781810384066103
128.27083333,42.64583333,NA,587,1058259.25,1,1058259.25,0,"Jilin",-0.621461643875501,-1.04081065589852,0.239768896684804,0.955712370057219,-0.0837329172253163
128.27083333,43.27083333,NA,587,1058259.25,1,1058259.25,0,"Jilin",-1.06053581984493,-0.851127519847783,0.543624373825149,0.805135988667488,-0.0796225491151271
128.27083333,43.89583333,NA,587,1058259.25,1,1058259.25,0,"Jilin",0.183097779016797,-0.840504713983192,-0.0619108691074684,-0.482501700463786,-0.0780071529165875
128.27083333,44.52083333,NA,408,4442891,1,4442891,0,"Heilongjiang",0.47991654447176,-1.33360453492588,-0.13359366338122,-0.482501700463786,-0.0813937748285395
128.27083333,45.14583333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.165793880578419,-0.618560348155417,0.177015475802637,-0.482501700463786,-0.0762775774433974
128.27083333,46.39583333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.553144314472621,-0.78109705993561,0.07588837362544,0.351824155482328,0.0241262047900762
128.27083333,47.02083333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-0.310152049318214,-0.823387476830811,0.192595234768871,-0.482501700463786,0.0350387785707768
128.27083333,47.64583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",0.12745035270624,-0.957663628179724,0.0236937331703421,-0.482501700463786,0.0933049646979732
128.27083333,48.27083333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",0.139157403453186,-1.06947977477536,-0.322033438584524,-0.482501700463786,0.155449002663389
128.27083333,48.89583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",0.230870435529099,-1.11522587919439,-0.550255948152363,-0.482501700463786,0.232982727633435
128.27083333,49.52083333,NA,609,1205130.25,1,1205130.25,0,"Heilongjiang",-0.210994063973576,-1.00635607506622,-0.172725962119674,-0.482501700463786,0.29819966280886
128.89583333,42.64583333,NA,587,1058259.25,1,1058259.25,0,"Jilin",-1.14757604832307,-1.05647479018037,0.201522077875654,0.452153170866968,-0.0251666571631783
128.89583333,43.89583333,NA,587,1058259.25,1,1058259.25,0,"Heilongjiang",-0.566052872754284,-0.836322206476813,0.0494330758448253,-0.482501700463786,-0.0259880861203543
128.89583333,44.52083333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.472653910362916,-0.712637400421217,0.214322860033152,-0.482501700463786,-0.0224697485227004
128.89583333,45.14583333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.753061985009172,-0.73967366648227,0.120706829374981,0.721940260863161,-0.0380471467558725
128.89583333,45.77083333,NA,408,4442891,1,4442891,0,"Heilongjiang",-0.969547523254559,-0.735570929386366,0.332543731139978,0.67222842402077,0.00302917369434977
128.89583333,46.39583333,NA,408,4442891,1,4442891,0,"Heilongjiang",0.0363856688407989,-0.829023318739983,0.0117728799839348,-0.482501700463786,0.0584039964115976
128.89583333,47.02083333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-0.728757428069928,-0.811749357717415,0.133386087241498,-0.482501700463786,0.0825243802157142
128.89583333,47.64583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-1.12754175073528,-0.83049115009244,-0.0211785619047029,-0.482501700463786,0.124144556882337
128.89583333,48.27083333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-0.501496911715913,-1.01151775180459,-0.0163269324495496,-0.482501700463786,0.172348782111424
128.89583333,48.89583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",0.407065611216411,-1.03296075849099,-0.430264175469687,-0.482501700463786,0.251869136051341
129.1295,43.14674,4,587,1058259.25,1,1058259.25,1,"Jilin",-0.688555332997239,-1.01016400651441,0.27086865100641,0.972622867491183,-0.0231131578471573
129.4579,43.051,4,586,1355328.25,1,1355328.25,1,"Jilin",0.232815616886375,-0.994914053018662,0.285943866047706,-0.482501700463786,0.00302461167185197
129.52083333,43.89583333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-1.01955846462463,-0.930475325811175,-0.0412455368462419,-0.482501700463786,0.0257234015682295
129.52083333,45.14583333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.637884763769216,-0.740189634020913,-0.00841237059237926,-0.482501700463786,0.0224697485227004
129.52083333,45.77083333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.0455556774800776,-0.724480644094281,0.0421103742511039,-0.482501700463786,0.0447270860457939
129.52083333,46.39583333,NA,409,6030093,1,6030093,0,"Heilongjiang",-0.721203015496514,-0.764038149199958,0.576538595588592,1.158586991202,0.0619505272220449
129.52083333,47.02083333,NA,409,6030093,1,6030093,0,"Heilongjiang",-0.394787720963089,-0.780898981718855,0.227942389285105,-0.482501700463786,0.127703654478895
129.52083333,47.64583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",0.167006023723349,-0.942764711262236,-0.032790874322602,-0.482501700463786,0.17770386139629
129.52083333,48.27083333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-1.62143765735961,-0.974456682604139,0.849189591775058,2.14922138893528,0.177184809639294
129.52083333,48.89583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-0.377801530555675,-0.991820108229051,0.0594100214258404,-0.482501700463786,0.240630255543781
129.8858,44.6065,2,405,2684199.5,1,2684199.5,1,"Heilongjiang",-0.932856518795189,-0.622493304711624,0.267962503550331,-0.482501700463786,0.0225610116843629
130.14583333,43.27083333,NA,586,1355328.25,1,1355328.25,0,"Jilin",-1.29427933102459,-1.04904949680323,0.0915471584926602,-0.482501700463786,0.0567086878887843
130.14583333,43.89583333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.191024124643812,-0.904061003529512,0.0135514866887916,-0.482501700463786,0.0852712323668865
130.14583333,45.14583333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.781721913135356,-0.680252159125641,0.369774014844539,0.798320251275623,0.0691328571329068
130.14583333,45.77083333,NA,409,6030093,1,6030093,0,"Heilongjiang",0.130450195751313,-0.747482276576578,0.162590320128378,0.53952676357942,0.101514388195544
130.14583333,46.39583333,NA,409,6030093,1,6030093,0,"Heilongjiang",-1.37084616224701,-0.598730923255331,0.640408451787009,0.975321521692097,0.105830366772397
130.14583333,47.02083333,NA,409,6030093,1,6030093,0,"Heilongjiang",-1.20997408016286,-0.703754439509611,0.442206380941735,0.914162088521415,0.137515776773025
130.14583333,47.64583333,NA,409,6030093,1,6030093,0,"Heilongjiang",0.284066080008986,-0.838518625888338,-0.141952328000433,-0.482501700463786,0.187904772967521
130.14583333,48.27083333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",0.308907483188243,-0.97048118819126,-0.123198681945061,-0.482501700463786,0.23099099591072
130.14583333,48.89583333,NA,416,1766334.25,1,1766334.25,0,"Heilongjiang",-0.409143488183027,-1.05457919830607,0.00441188489651938,0.716921367950996,0.268002719711011
130.77083333,43.27083333,NA,586,1355328.25,1,1355328.25,0,"Jilin",-0.467033708403142,-0.982587324298409,-0.0640959920029592,-0.482501700463786,0.109675584612162
130.77083333,43.89583333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.848502149336612,-0.784754637442926,0.179054596093154,0.652101731417473,0.128706377742735
130.77083333,44.52083333,NA,405,2684199.5,1,2684199.5,0,"Heilongjiang",-0.839329515542907,-0.783036131302273,0.137012585180522,-0.482501700463786,0.0852025533075487
130.77083333,45.14583333,NA,409,6030093,1,6030093,0,"Heilongjiang",-2.18287274851674,-0.698328957249105,1.04655025156211,1.35133221933217,0.108110691330145
130.77083333,46.39583333,NA,409,6030093,1,6030093,0,"Heilongjiang",-0.570369505894501,-0.79658031517448,0.556020451620317,0.938347658265173,0.16302616184749
130.77083333,47.02083333,NA,409,6030093,1,6030093,0,"Heilongjiang",-1.36864266079123,-0.763347971913519,0.519543845585702,1.06546930669155,0.152752970748224
130.77083333,47.64583333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-0.554521985824039,-0.806874574497149,0.191971171237362,0.947709134166563,0.2105022435621
130.77083333,48.27083333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",0.498358571946832,-1.05188569896127,0.00239567087802754,-0.482501700463786,0.271858703518997
130.9703,45.91117,4,409,6030093,1,6030093,1,"Heilongjiang",-1.50765592669132,-0.712131651528312,0.384092168850084,-0.482501700463786,0.170052624376985
131.39583333,45.14583333,NA,409,6030093,1,6030093,0,"Heilongjiang",-1.34125503618746,-0.587664710627808,0.338889783829308,0.390074972033105,0.150224142293621
131.39583333,46.39583333,NA,409,6030093,1,6030093,0,"Heilongjiang",-0.533212860157896,-0.781276594794539,0.0451764581491868,0.748943890062091,0.219260469554808
131.39583333,47.02083333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-0.071001144464655,-0.635785180905436,0.260477572622799,-0.482501700463786,0.214855953538658
131.39583333,47.64583333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-1.12838652990214,-0.930679348263749,0.243040306483821,0.811767255389805,0.249082368933459
132.02083333,46.39583333,NA,412,728542.125,1,728542.125,0,"Heilongjiang",-0.810366989790789,-0.619317429529937,0.22551249243311,-0.482501700463786,0.268626975274085
132.2524,47.2681,10,414,1214095.875,1,1214095.875,1,"Heilongjiang",-0.848070589635874,-0.816503403634399,0.340124778759883,0.881741468749958,0.277401378520154
132.2899,45.63347,2,407,753954.3125,1,753954.3125,1,"Heilongjiang",-1.24603140293828,-0.710180931532804,0.219855687365782,0.5555696937946,0.213464940749117
132.5464,46.68281,20,412,728542.125,1,728542.125,1,"Heilongjiang",0.262141498137684,-0.881225906704405,0.108608000363306,-0.482501700463786,0.30613589191162
132.64583333,45.14583333,NA,407,753954.3125,1,753954.3125,0,"Heilongjiang",-0.802692159795247,-1.11542135072154,NA,-0.482501700463786,0.216280071769227
132.64583333,47.64583333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-0.484098510570007,-1.0481323122045,0.421828652535503,0.716921367950996,0.311197986832114
133.27083333,45.77083333,NA,407,753954.3125,1,753954.3125,0,"Heilongjiang",-0.603736493117399,-0.99825783527158,0.134179520453634,-0.482501700463786,0.28953995434695
133.27083333,46.39583333,NA,412,728542.125,1,728542.125,0,"Heilongjiang",-0.214004333395696,-0.998731063336041,-0.0878106457202671,-0.482501700463786,0.324451058136625
133.27083333,47.02083333,NA,412,728542.125,1,728542.125,0,"Heilongjiang",-0.46437398353957,-1.01218008872258,0.195138839132812,0.618672716007348,0.351840278576648
133.27083333,47.64583333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-0.23977396992079,-1.17438387591578,-0.0129708060240521,-0.482501700463786,0.351374400699105
133.89583333,47.02083333,NA,412,728542.125,1,728542.125,0,"Heilongjiang",-0.257186186771659,-1.06759011573853,-0.00344720933535027,-0.482501700463786,0.389142593958346
133.89583333,47.64583333,NA,412,728542.125,1,728542.125,0,"Heilongjiang",-0.853857487856622,-1.16161278321746,0.114547169739232,0.543802083616496,0.380506193967033
133.89583333,48.27083333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-0.359657755400386,-1.1802602129762,-0.403255638332381,-0.482501700463786,0.397714304160797
134.52083333,47.64583333,NA,412,728542.125,1,728542.125,0,"Heilongjiang",-1.09704089872213,-1.22206939138714,-0.0875169185036142,0.630703903832442,0.413882728544446
134.52083333,48.27083333,NA,414,1214095.875,1,1214095.875,0,"Heilongjiang",-0.41413464642369,-1.23962616902978,0.165977776192323,0.610514536145132,0.420501876360979
77.64583333,35.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.639395434213388,-1.25859043590898,-0.660769286450504,-0.482501700463786,2.34594902961094
77.64583333,36.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.228410913896309,-0.875970317451703,-0.575286591247736,-0.482501700463786,2.23410728877012
77.64583333,37.02083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.498570397213292,-0.0440913996395313,-0.261073554234555,-0.482501700463786,1.87182188328024
77.64583333,37.64583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.718961848721201,0.989963821347672,0.240808878040252,-0.482501700463786,1.80090441185508
77.64583333,38.27083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.0194824919729494,1.14677981539286,0.131439762731474,-0.482501700463786,1.72306722420652
77.64583333,38.89583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.925108056894451,0.995902532501665,1.52285614498711,2.4507614328641,1.63617895503748
77.64583333,39.52083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.25484288039782,1.17404749093655,-0.162479135899447,-0.482501700463786,1.59659495793541
77.64583333,40.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.437254860148556,0.836684758457702,-0.777949548964565,-0.482501700463786,1.60935517066491
77.64583333,40.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.162015584987263,-0.256176999564363,-0.254381135353461,-0.482501700463786,1.56294539495261
78.27083333,35.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.66197629756541,-1.60526244752155,-0.773662577821894,-0.482501700463786,2.39188764549894
78.27083333,35.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.487029900630462,-1.08905281352969,-1.06313760232737,-0.482501700463786,2.19107709043309
78.27083333,36.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.22738638509966,-1.68974080712169,-0.730195388828386,-0.482501700463786,2.08080834360087
78.27083333,37.02083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.616808023492953,0.446459393832994,-0.175069940309198,-0.482501700463786,1.79804863223641
78.27083333,37.64583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.194045489011651,0.919396641432779,0.688790386400609,1.30374900100023,1.74589761750144
78.27083333,38.27083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.934860671036275,1.12143378308626,-0.252332220797927,-0.482501700463786,1.72739125766493
78.27083333,38.89583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.613957245519851,1.18656495141881,-0.173055453905931,-0.482501700463786,1.62439344206366
78.27083333,39.52083333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.475451727527612,1.04538603381296,0.284396340963683,0.516281589276591,1.54086088515743
78.27083333,40.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.509346325119353,1.03008672784703,-0.4922175992655,-0.482501700463786,1.52202624673966
78.27083333,40.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.426800579374409,-0.674398100546048,-0.521658938167243,-0.482501700463786,1.5021922107994
78.89583333,31.39583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.54177981730618,-0.849116999490873,-1.3057025007314,-0.482501700463786,2.38180780333167
78.89583333,32.02083333,NA,481,515896.25,1,515896.25,0,"Xizang",1.24582317234847,-1.96371209746824,-0.981913977332384,-0.482501700463786,2.37608898232111
78.89583333,33.89583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.0434121547637,-0.663190678969657,-1.3057025007314,-0.482501700463786,2.45393407472522
78.89583333,34.52083333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",1.21482694256231,-1.18784820085406,-0.99231774029982,-0.482501700463786,2.35148931891694
78.89583333,35.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.61427657045745,-2.07870929870796,-1.02865384480195,-0.482501700463786,2.27700225399568
78.89583333,35.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",1.1252184499762,-1.60066203388479,-0.837121451366511,-0.482501700463786,2.2017662445194
78.89583333,36.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.38403081596651,-1.56847871447177,-0.634246889614022,-0.482501700463786,1.89066764237779
78.89583333,37.02083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.493446350021388,0.87518038466847,0.125004715900548,0.403361177268229,1.69362641642812
78.89583333,37.64583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.626101007194655,1.06412756845789,-0.256672085600509,-0.482501700463786,1.70415292113993
78.89583333,38.27083333,NA,393,8842163,1,8842163,0,"Xinjiang",1.18079516922385,1.11956175726923,-0.712310312719577,-0.482501700463786,1.68437638839613
78.89583333,38.89583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.01768803932817,1.1803609394769,-0.30099824175942,-0.482501700463786,1.60050736053031
78.89583333,39.52083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.213159396540585,1.23960649265564,-0.0408565989023138,-0.482501700463786,1.51530540043883
78.89583333,40.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.174529641898815,1.15491983251158,-0.0747513249702658,-0.482501700463786,1.4505385114706
78.89583333,40.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.373747069149671,0.344670048988945,-0.630388600971115,0.550326701743743,1.4590559101882
78.89583333,41.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.605807365177887,-0.47347341779064,-0.415146658134888,-0.482501700463786,1.44277061877498
79.52083333,31.39583333,NA,481,515896.25,1,515896.25,0,"Xizang",0.354624165581195,-0.195548054862598,-0.903375176994341,-0.482501700463786,2.13778891809633
79.52083333,32.02083333,NA,481,515896.25,1,515896.25,0,"Xizang",0.853075935264012,-0.186755949096419,-1.3057025007314,-0.482501700463786,2.20419338275126
79.52083333,32.64583333,NA,481,515896.25,1,515896.25,0,"Xizang",0.402999243001388,0.096035680539573,-0.517227241432559,-0.482501700463786,2.19868649803883
79.52083333,33.27083333,NA,481,515896.25,1,515896.25,0,"Xizang",1.36481113049359,-0.866340915175528,-1.21942676852865,-0.482501700463786,2.28942861819921
79.52083333,33.89583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.35721906651523,-0.769904088172318,-1.42332216138308,-0.482501700463786,2.29232279831692
79.52083333,34.52083333,NA,481,515896.25,1,515896.25,0,"Xinjiang",1.41222240477176,-1.37800875863761,-1.10693044676611,-0.482501700463786,2.28369713765364
79.52083333,35.14583333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",0.878639050455141,-0.447498086687543,-0.858828086598794,-0.482501700463786,2.11872614555656
79.52083333,35.77083333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",1.25239357847389,-1.70984282375185,-0.811607017912623,-0.482501700463786,1.98349577578803
79.52083333,36.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.31616054380926,-0.343029044886778,-0.399217213653283,-0.482501700463786,1.78717506690034
79.52083333,37.02083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.311085789179747,0.98246163189893,0.361142451872076,-0.482501700463786,1.62132919514135
79.52083333,37.64583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.846822570939026,1.07663691641838,0.0607657452162144,-0.482501700463786,1.64247425488726
79.52083333,38.27083333,NA,393,8842163,1,8842163,0,"Xinjiang",1.19645136529072,1.13021371246938,-0.719392881013527,-0.482501700463786,1.63144789358234
79.52083333,38.89583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.16581020085137,1.19685824163049,-0.881607778861274,-0.482501700463786,1.5548420442304
79.52083333,39.52083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.605752546772553,1.24962473249394,-0.256761861515094,-0.482501700463786,1.47839938070294
79.52083333,40.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.244844010130478,1.21036852537708,0.0535990200055619,-0.482501700463786,1.42348370112473
79.52083333,40.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.328137869740758,0.809879472095812,-0.190406683371705,-0.482501700463786,1.38944706600054
79.52083333,41.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.593094166935969,0.926760447391377,0.352931804959408,0.699550670648917,1.3771201123365
80.14583333,30.77083333,NA,481,515896.25,1,515896.25,0,"Xizang",0.301349777318116,-0.879491496899997,-0.70728740199535,-0.482501700463786,2.01378146146186
80.14583333,31.39583333,NA,481,515896.25,1,515896.25,0,"Xizang",0.42451261595812,-0.480144786633633,-1.3057025007314,-0.482501700463786,2.02489040995788
80.14583333,32.02083333,NA,481,515896.25,1,515896.25,0,"Xizang",0.392554194601945,-0.0750516901036616,-0.495342206932856,-0.482501700463786,2.05319141340801
80.14583333,32.64583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.12684412180864,-0.312407311981821,-0.827611994855522,-0.482501700463786,2.08858272320843
80.14583333,33.27083333,NA,481,515896.25,1,515896.25,0,"Xizang",1.42612441879744,-0.400460390714004,-1.44346279664123,-0.482501700463786,2.12222579475976
80.14583333,33.89583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.52879075094511,-0.881225906704405,-1.42897227599883,-0.482501700463786,2.2049707420125
80.14583333,34.52083333,NA,481,515896.25,1,515896.25,0,"Xizang",0.785890744515907,-0.501287572343402,-1.3057025007314,-0.482501700463786,2.19960823294709
80.14583333,35.14583333,NA,383,1989901.625,1,1989901.625,0,"Xizang",1.57036596120192,-0.290194833524825,-1.21579995029411,-0.482501700463786,2.11231301791122
80.14583333,35.77083333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",1.54149532153115,-1.24569957027648,-0.813636009044187,-0.482501700463786,1.90595663801117
80.14583333,36.39583333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",0.415452438516334,0.775864455473225,-0.134650084671262,-0.482501700463786,1.65390100161937
80.14583333,37.02083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.230022329164463,0.98246163189893,0.791760126013942,1.00080253976338,1.56863412114065
80.14583333,37.64583333,NA,393,8842163,1,8842163,0,"Xinjiang",0.281012666090806,1.11630575452917,0.148675040529444,-0.482501700463786,1.59664391631673
80.14583333,38.27083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.844636816832622,1.1634692245365,-0.291382322811232,-0.482501700463786,1.57574613980281
80.14583333,38.89583333,NA,393,8842163,1,8842163,0,"Xinjiang",1.20970847291742,1.21627462270656,-0.536219357800301,-0.482501700463786,1.50725864438828
80.14583333,39.52083333,NA,393,8842163,1,8842163,0,"Xinjiang",0.813240705711342,1.25125010798393,-0.27678759991545,-0.482501700463786,1.43915036601261
80.14583333,40.14583333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.527818669765011,1.2177865248354,-0.19169642071475,-0.482501700463786,1.3702407344871
80.14583333,40.77083333,NA,393,8842163,1,8842163,0,"Xinjiang",-0.0423951016357941,1.06630828881673,0.429958263419258,1.04423121896748,1.34189030966737
80.14583333,41.39583333,NA,393,8842163,1,8842163,0,"Xinjiang",-1.07065497683204,0.988690995165427,0.0864843435184671,-0.482501700463786,1.31610700889986
80.77083333,30.77083333,NA,481,515896.25,1,515896.25,0,"Xizang",0.455766319937784,-0.58796299368116,-1.16418163453039,-0.482501700463786,1.90402453923194
80.77083333,31.39583333,NA,481,515896.25,1,515896.25,0,"Xizang",0.550593871670315,-1.0734004685804,-0.952666414930592,-0.482501700463786,1.91664088315679
80.77083333,32.02083333,NA,481,515896.25,1,515896.25,0,"Xizang",1.20838171493393,-0.458114539881529,-0.931870401770368,-0.482501700463786,1.94267917333372
80.77083333,32.64583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.41890809953533,-0.503674085958127,-0.959410406627347,-0.482501700463786,1.98183495411118
80.77083333,33.27083333,NA,481,515896.25,1,515896.25,0,"Xizang",1.35925051974907,0.152084512914077,-1.47945370223047,-0.482501700463786,1.97351582678667
80.77083333,33.89583333,NA,481,515896.25,1,515896.25,0,"Xizang",1.61688481158548,-0.362013743544974,-1.65230014436542,-0.482501700463786,2.0415055647652
80.77083333,34.52083333,NA,481,515896.25,1,515896.25,0,"Xizang",1.68897611151986,-1.57484875589479,-1.57707088920326,-0.482501700463786,2.10816956136449
80.77083333,35.14583333,NA,383,1989901.625,1,1989901.625,0,"Xizang",1.94507012401137,-1.00094995479489,-1.97467829667549,-0.482501700463786,2.02801905850689
80.77083333,35.77083333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",1.3133773878576,-0.831303088151933,-0.766908900656271,-0.482501700463786,1.80372853755647
80.77083333,36.39583333,NA,383,1989901.625,1,1989901.625,0,"Xinjiang",0.367203342836649,0.954636670200242,-0.167757994129406,-0.482501700463786,1.55627994731513
