"x","y","sampling","total_cases","Waccess","access","elevation","aridity","irrigation","lst","pet","pop","urban"
117.71,28.32,1,0,-1.77501570483301,-1.34565388470642,-1.43873996653749,1.72990620786571,1.29475873743775,-0.512734567404857,0.388357421380763,1.83696169264836,1.90743213889787
106.2,28.33,1,0,-0.613714611756255,-1.09168463873965,0.0874894951585888,1.11026835467884,0.555352064451181,-0.178930598076359,-0.757918627982059,1.53988354374309,1.91243710898294
103.14,28.33,1,0,-0.184594260528736,-0.335948698027847,0.58198457866029,0.865949179154982,0.496825484721028,0.135004915835069,-0.770610026043824,1.04494677902286,0.91050187062975
102.42,28.33,1,0,-0.0648381904843274,-1.0962084103725,0.516565713500153,0.777344967880234,0.597667131345545,0.095511384447286,-0.312757076593071,0.962079580728954,1.04774073061688
111.2,28.38,1,0,-1.60506536856088,-2.00012839601794,-0.932770909573791,1.42251813380271,-0.404735339899014,-0.68039691486508,-0.235348180408362,1.22717535765216,0.991642658349703
87.77,28.38,1,0,1.29696332584448,0.117042444432735,0.946738109701475,-0.0123428189448587,-0.404735339899014,1.2670297700621,0.0458041973993294,-0.258519997354634,-0.482501700463786
90.83,28.42,1,0,1.11628543015452,0.0227319949703644,1.12764570478408,-0.343517860811449,-0.404735339899014,2.20807974214122,0.0204338580985658,-0.218581891598111,-0.482501700463786
120.28,28.45,1,0,-1.2769309059142,-0.0540029460154659,-0.223725909556252,2.72861067066349,-0.404735339899014,-0.243482865040674,-0.584295028360423,0.543454784549771,-0.482501700463786
118.2,28.45,1,0,-1.692928251893,-3.51453789590519,-1.28946452789902,1.67966944861381,1.30294532478987,-0.326398424466867,0.37345728405752,2.45744032687097,2.63231821197507
110.39,28.46,1,0,-1.38995149786125,-1.6339133291234,-1.1665469647201,1.5452382585796,-0.404735339899014,-0.768529231146731,-0.280646942971366,1.19291287469699,1.69315240391291
92.42,28.46,1,0,1.16276920208964,0.742939923920961,1.15459062465071,-0.350132246787938,-0.404735339899014,2.48863756052978,-0.136362376114386,-0.196784001810265,-0.482501700463786
117.97,28.47,1,0,-1.73152560184615,-1.74256979692914,-1.33646565630061,1.69545571008738,1.15756938192281,-0.303698022281524,0.386085270041242,2.64597341935279,2.53106797383475
98.93,28.49,1,0,0.475731436881551,0.417647045186118,0.873157467495611,0.586239097186018,-0.404735339899014,0.377980348060644,-1.01218008872258,0.0171271245650255,0.351824155482328
91.4,28.49,1,0,1.11763918462063,0.402415344336197,1.2934361881495,-0.316079357846194,0.587130171396897,2.45095503494574,-0.162733035670475,-0.40509120247116,-0.482501700463786
114.37,28.53,1,0,-2.02649582163933,-0.993890648411537,-0.901764527408296,1.63704624634676,1.1536556129931,-0.690248043762437,-0.014624451157584,1.44916183674837,1.61104981187476
107.87,28.54,1,0,-0.93009517011651,-0.361527603451133,-0.358240978285629,1.27195001547632,-0.404735339899014,-0.496585600385281,-0.525216364108537,1.08195806493195,0.516281589276591
107.43,28.56,1,0,-0.854376766310886,-0.67194139883063,-0.397636568304433,1.15023885291007,-0.404735339899014,-0.636802840010783,-0.502498590362216,1.39164913543584,1.70870185626921
108.48,28.57,1,0,-1.0729042045429,-1.08644184187767,-0.622172718061603,1.23783758047001,-0.404735339899014,-0.610728973637968,-0.328642822532097,1.80200231284864,1.2742451777103
89.67,28.57,1,0,1.16324778332743,0.00105630926946449,1.07577646486056,-0.507811988339748,0.670831703379195,1.66243003548676,0.0928594903050972,-0.0720053813684789,1.07435069766436
87.11,28.57,1,0,1.34260615985129,0.36340846508392,1.10606082289781,-0.0915260464717632,-0.404735339899014,1.35016708598874,-0.294304377637079,-0.0283311990512599,0.452153170866968
103.97,28.58,1,0,-0.405919807053111,-0.0142663600202098,-0.144574356456965,1.0607418002278,0.524334559933737,-0.687434896672713,-0.777807977500328,1.17881024301795,-0.482501700463786
102.15,28.58,1,0,0.0102166015199692,-0.68308862504765,0.486773993611881,0.782106496923271,0.672266392583722,0.0303811004749282,-0.268134096007689,1.2432243317843,1.72734748787207
97.49,28.62,1,0,0.754418304198659,0.856099957534987,0.950094002212854,0.917010991826334,-0.404735339899014,-0.0781642427810847,-1.51747189661695,-0.698939710171964,-0.482501700463786
120.6,28.66,1,0,-1.26295463227824,-0.10570193120317,-0.731817350816684,1.74440970703319,-0.404735339899014,-0.95260198771999,-0.170570604031747,0.53135339521802,-0.482501700463786
102.49,28.66,1,0,-0.0628873559520963,-0.515751700772901,0.525734674015873,0.859184465923926,0.687117815545034,0.134880511049563,-0.455354400761723,1.43537246706132,0.641660438088216
112.87,28.68,1,0,-2.14535247033623,-0.98153925976644,-1.76802608201551,1.23614110186124,0.977032899997151,-1.4450848415788,-0.0847513170788832,1.82998931472084,1.70944893463028
115.38,28.71,1,0,-2.15898617878014,-0.852006250146,-1.56459225912263,1.28575951755759,1.55545352482607,-0.00675747102947482,0.339242280827033,1.55686237342408,1.96298207767404
99.25,28.71,1,0,0.534225266868889,0.321543218241179,0.695835499491343,0.267117315086257,-0.404735339899014,0.011556357902566,-0.091690999726549,0.0886689234341291,-0.482501700463786
88,28.87,1,0,1.20495475485299,0.488181010505649,1.25899260076417,-0.417959180559012,0.75931696795891,1.62049463421488,-0.22907155512901,-0.0423254445024957,-0.482501700463786
107.6,28.89,1,0,-0.848228465661391,-0.492601331171431,-0.382263205183918,1.29236790146728,1.37756770596819,-0.342854951081355,-0.526368996552203,1.19279181017313,1.32076243780518
105.39,28.91,1,0,-0.627352658911273,-2.24027272593681,-0.895893179184905,1.18418825803481,0.708235365621674,-0.885139281003911,-0.612824662361423,2.4808573600582,1.83548164827999
99.78,28.93,1,0,0.446033201639507,0.327969339723643,0.816483727673202,0.344723312436175,0.719075635601568,-0.00905871881756035,-0.482029917836893,0.243638383816694,-0.482501700463786
89.63,28.94,1,0,1.10442064634008,-0.0892658760036043,0.971870065798486,-0.509785473896503,0.688030815421583,1.87345423518002,0.413263302438053,0.296896301317131,0.476005696527296
85.29,28.94,1,0,1.50906679886491,0.60524830281351,1.54745683422259,-0.222948946935993,-0.404735339899014,3.27020777717149,-0.750581005710467,-0.536652266516617,-0.482501700463786
105.46,28.96,1,0,-0.632089064397017,-1.46694933561106,-0.833957898841355,1.15608513669002,1.53119884882888,-0.75707745969721,-0.621839912611334,1.86844889190705,1.03498677981015
102.74,28.96,1,0,-0.120958309227369,-1.26150197890779,0.258947654999971,0.958717913643925,0.626070049602723,-0.137885244345052,-0.46554631711763,1.19406852386173,0.390074972033105
116.68,29,1,0,-2.01172387853489,-1.08326942373215,-1.75561649006045,1.45604153793495,1.19563410516159,-0.627130216132543,0.395802730308679,2.00900643764865,2.45343669824094
101.53,29.01,1,0,0.217670458744535,-0.0650464918562346,0.760172424187422,0.702761140886874,-0.404735339899014,0.0891881964804042,-0.417909387940263,0.158288016871361,0.830183942137086
114.55,29.04,1,0,-2.34089448210972,-3.04789067202494,-1.16122846127091,1.34630235854362,-0.404735339899014,-0.712300681529477,0.290775489816539,1.71415002472604,2.11737987312952
100.31,29.04,1,0,0.385199304783185,0.185385789954715,0.850091241767926,0.311865970870424,0.689175764886312,1.4235647289036,-0.303661149499996,0.0133823115439352,0.999478107798712
91.65,29.04,1,0,1.063642653789,-0.148571781286393,0.918370911737878,-0.440272482911642,-0.404735339899014,1.69445511022877,0.518095953109241,0.153660174376045,0.364490182152898
93.11,29.06,1,0,1.18244776141401,0.298576746225053,0.901483582456064,-0.214326830168427,0.709877794995897,0.31404687041393,0.0139718970912854,-0.092396542348681,-0.482501700463786
92.11,29.08,1,0,1.04664186142469,0.78870870567874,1.01452810102862,-0.423213165843752,0.57877107728172,2.4872258491438,0.242846357668715,-0.089045301070782,-0.482501700463786
92.6,29.09,1,0,1.08467005900357,-0.154054913668473,0.765190018471975,-0.406846075519612,1.1974261255073,0.303210364418463,0.6636512467234,0.0153758605188319,0.516281589276591
87.62,29.1,1,0,1.22831379753765,0.237257693337464,0.887025233411392,-0.0961136077851217,-0.404735339899014,1.288618426326,0.339010300757093,0.0702086650258014,0.81434584623032
89.16,29.11,1,0,1.05977022960605,0.247369622556918,1.06248957707969,-0.481010300378811,-0.404735339899014,1.85861170332158,0.261820311830737,0.125414815914006,-0.482501700463786
94.13,29.18,1,0,1.35837804772861,0.283652788802413,0.701806966610038,0.23125960219108,0.671037390667399,0.0442389975049279,0.0446349132123954,-0.0769704948910898,0.351824155482328
91.76,29.18,1,0,1.03316670222491,-0.390568839355646,0.787956555429683,-0.430925893607908,0.847444624831994,0.847037672252923,0.763012176452004,0.503873044626972,1.34919734319585
102.38,29.21,1,0,-0.135041120156539,-0.761955804713396,0.285892515063116,0.901975645344017,0.752154568068149,-1.31363304413096,-0.320010196310313,0.971270982413311,0.908073082529765
89.77,29.21,1,0,1.04701513523969,-0.209790492878922,0.999637596035797,-0.468497703489422,0.54044083257273,1.63354824495089,0.345173669777943,0.141481289140818,-0.482501700463786
95.26,29.22,1,0,1.31549856065886,0.552952906610893,0.392209402681366,1.1019068092045,-0.404735339899014,-1.79154365653239,0.378202235847529,-0.895448548841428,-0.482501700463786
91.26,29.22,1,0,0.978759743383616,0.0745970941906383,0.873130742256869,-0.428833995551813,-0.404735339899014,0.994612711437162,0.872934069708699,0.0815063118499357,-0.482501700463786
113.8,29.23,1,0,-2.472039985494,-0.784710674646175,-1.11577986239336,1.25535316004682,1.50879468720475,-0.577430487917645,0.0835104011795812,2.02594035136301,2.14670063052908
117.83,29.25,1,0,-1.80353143090283,-1.0355878440155,-1.28529416870462,1.68049287410384,-0.404735339899014,-0.627341435566647,0.236966877497162,1.42890882300323,1.7852140651032
90.96,29.25,1,0,0.946122671364592,-0.49158674280128,0.821346585684508,-0.372234463840251,1.43743060450361,0.651918725105063,0.812777418308548,0.395051826590427,1.12593786549805
92,29.26,1,0,1.04705485380576,-0.240027559332113,0.804340768507127,-0.452056912047197,0.58944614887331,1.2345279051283,0.851415954499342,0.158320423604301,1.21117204669702
88.82,29.28,1,0,1.06434623963241,0.258742884211146,0.912216955492877,-0.36148276271393,0.782324189053862,0.621687054799577,0.451581913232018,0.36520068566103,-0.482501700463786
116.19,29.29,1,0,-2.21822972263996,-0.858597383524055,-1.74422306956092,1.19037424951599,1.29886235885185,-0.621149844066452,0.457420379109067,1.91932091966279,2.35339069943887
87.22,29.3,1,0,1.29745325252465,0.36038801477815,1.01035290383022,-0.31805136213615,-0.404735339899014,0.726090773409044,0.0475765136636361,0.0481880403581239,1.12412471646131
112.39,29.37,1,0,-2.06881837864975,-0.627328224553023,-1.73217134036365,1.07083881165858,2.05165446652026,-0.329443420319993,-0.116726676799328,2.20308728982447,2.43604197028282
85.3,29.38,1,0,1.44767012335125,0.247242598911497,1.29386820464829,-0.418492026478662,-0.404735339899014,2.50703377526142,-0.438674388751806,-0.64934667468939,-0.482501700463786
90.7,29.39,1,0,0.962506424456595,0.383285918170802,0.969574653714849,-0.385544575726006,1.06496893062859,1.86785958242696,0.426579050066676,0.00802831913858422,-0.482501700463786
102.66,29.4,1,0,-0.194753063128088,-1.9496282806073,0.195873777203107,1.0550089581063,-0.404735339899014,0.0288645815071019,-0.426094345480085,1.38088158206908,0.973692680616299
112.16,29.41,1,0,-1.97503332850674,-0.615191784938907,-1.71386798443107,1.04348876855299,1.08065563378,-0.580724045236599,-0.119497334101231,1.94686232071832,1.90286492798293
88.25,29.43,1,0,1.14110622245196,0.118384071401812,0.891368965028163,-0.253834318486904,0.896512432902289,1.45446156548287,0.469475612642231,0.163113839574315,1.22128786690955
90.14,29.44,1,0,0.944794522398139,-0.529618519484581,0.836907988187418,-0.409409948991986,1.34396973671796,1.91604760974227,0.938376082883558,0.167540074428857,1.20100968661604
116.03,29.47,1,0,-2.37864310605987,-1.52651913693672,-1.40397903529716,1.10675112072099,-0.404735339899014,-0.687001253734361,0.444328051541588,2.10519208475868,2.07883871799609
112.55,29.52,1,0,-2.1788631914585,-0.914714430488031,-1.74305440927552,1.0454806018165,2.36219683251793,-0.342041571066599,-0.118624226356405,2.20050636642807,2.54408378760812
94.25,29.59,1,0,1.3815081105023,1.06898912481578,1.07849099645584,0.716406858528482,-0.404735339899014,-0.354606726307553,-1.74378324965509,-0.052893950658209,-0.482501700463786
119.05,29.61,1,0,-1.31713654359424,-0.879095586574669,-1.15109594051676,1.47756828230355,-0.404735339899014,-1.38764062744965,0.038145537685583,1.4023604704511,1.86859701615296
109.42,29.64,1,0,-1.18107241019419,-0.591212867520503,-0.41405895132235,1.76394085289679,0.604602772895302,-0.957854718924866,-0.369262882233138,0.746515722134257,-0.482501700463786
98.68,29.64,1,0,0.527558938198086,0.821992018069916,0.966599689472458,0.32397002903037,-0.404735339899014,1.88379875142548,-0.692546942020045,-0.191789554862843,-0.482501700463786
84.15,29.66,1,0,1.55815937828695,0.168764530563701,1.08933037629181,-0.347261725689494,-0.404735339899014,1.81337249407313,-0.399422411270438,-0.543428287637453,-0.482501700463786
97.9,29.68,1,0,0.617677244000552,0.602723914520674,1.07194236630459,0.542776028602711,-0.404735339899014,1.10523575768425,-1.08804610829814,-0.0190019042221276,-0.482501700463786
113.56,29.71,1,0,-2.53321287063057,-2.09702275617937,-1.85447497553471,1.03155374918099,0.600461958303867,-2.27772021974054,0.00229967773892953,0.0646732449515238,-0.482501700463786
89.02,29.71,1,0,1.05635473735466,0.957852416163779,1.77053657266682,-0.393804995181189,0.773809309248537,1.48107336026071,-0.512317558700801,-0.0754161198152407,-0.482501700463786
112.41,29.73,1,0,-2.10529213504751,-1.23353425606026,-1.70363084350055,0.953557731489348,0.821825700373814,-0.572109242263837,-0.0941289355713131,2.5777703630254,2.27105418899158
91.77,29.77,1,0,0.907593589687389,0.274965783773875,0.999983643432107,-0.272923804453715,0.956612402679752,1.46807332562709,0.167464886193254,0.0519371128192346,-0.482501700463786
112.9,29.83,1,0,-2.37415888693961,-1.03329723806653,-1.73881715446605,0.984252364971693,-0.404735339899014,-0.256781869393445,-0.0732215277982263,1.92573429011014,2.53028258156263
115.56,29.85,1,0,-2.60156610198424,-3.4061086917204,-1.93401278653511,1.08168482606302,1.74474686723806,-0.935123985234803,0.372317597959233,2.84801447774194,2.65100418315494
95.75,29.92,1,0,0.963893760917173,1.13420112854201,1.00745284349311,1.12423633730372,-0.404735339899014,-0.356746867105191,-2.21507431628757,-0.336818089762861,-0.482501700463786
93.25,29.92,1,0,0.979315864057367,0.72923356243114,1.28416918632776,0.548781293473092,-0.404735339899014,0.494402004257296,-1.38977779223446,-0.268265812412561,-0.482501700463786
90.33,29.96,1,0,0.851285399771797,-0.34764549035727,1.04036794640714,-0.326803653521562,-0.404735339899014,2.10652702635028,0.358221166647172,-0.0505591665273401,-0.482501700463786
99,30,1,0,0.473079946794623,0.338933767531784,0.731704021312096,0.161059495281234,-0.404735339899014,-0.329115647997491,0.0239800676420073,0.00160016099826598,-0.482501700463786
112.14,30.02,1,0,-2.26207855895598,-1.10902125838286,-1.70195809177474,0.893523485411376,1.13447660779462,-0.399692246494119,-0.0540138777963428,1.38803406888945,0.610514536145132
101,30.03,1,0,0.166310894039557,-0.446995635970824,0.682623354227683,0.293241994096529,-0.404735339899014,-1.40446949290921,-0.0742052091623587,0.150515126244045,-0.482501700463786
100.28,30.03,1,0,0.313919614998907,-0.146869603613517,0.94728119733714,0.381316290873758,-0.404735339899014,2.42406256202473,-0.606598928265594,-0.00320946991397251,0.728017978462757
101.95,30.04,1,0,-0.0121635838063761,-0.00489828217882309,0.735078111164098,0.650836110251581,0.512224084708995,0.463334831094388,-0.602463301114658,0.794158036667844,0.980895286130334
96.95,30.04,1,0,0.677221731173702,0.82852145725622,0.946873855428108,0.52097857319644,0.594936861272807,0.124856494926456,-0.909657383696369,-0.091629798335967,-0.482501700463786
119.95,30.07,1,0,-1.31320042164264,-1.56828684583917,-1.82403780411369,1.15386263147315,1.2959410480852,-0.726494952220781,0.081267003812385,2.78998025901677,2.86479014697685
118.57,30.07,1,0,-1.53315868695791,-2.02275776062198,-1.06037334774299,1.52287640449923,1.12581954109918,-0.107489800128349,0.0222274658490943,1.88955324135781,2.28505070746389
105.3,30.12,1,0,-0.589732604314984,-1.11557723574593,-0.812211190123241,1.14257162184756,0.737830339797449,-0.996103816647903,-0.863886457663522,1.94057381090626,1.37501065186662
120.25,30.16,1,0,-1.32471718725892,-2.13010714688489,-2.06814291792001,1.091905635509,2.08240103348349,-0.794862101180317,0.128113922904608,2.61194538317162,3.12278457092436
121.23,30.18,1,0,-1.30139463639719,-2.87980270731472,-2.16530225643875,0.91403451661477,1.74658917894175,-0.334446359500689,0.177551788995809,2.92740597175295,3.51013926112377
104.6,30.19,1,0,-0.508084878411901,-0.992680061629341,-0.704571028697962,1.28770162987755,1.73801435014266,-0.504031798417584,-0.971160984640683,2.21276651612167,1.31408884705979
103.29,30.2,1,0,-0.373131006641339,-0.93802272284516,-0.428796971660131,2.11172861891188,1.73694112929497,0.0104467954545156,-0.555887108196186,1.3348291834165,1.35579214229043
120.19,30.26,1,0,-1.32768217799457,-1.64260830152578,-1.98704187601373,0.998122668308696,1.2383677939185,-1.08790989467789,0.219409339926214,3.78580922222857,3.46245986845256
118.53,30.28,1,0,-1.45362711506118,-1.38862317915742,-0.909839581803225,1.52735822758202,1.51471608458323,-0.520932416828371,-0.0575464530213786,1.1399717641209,1.3869833088336
105.02,30.3,1,0,-0.546643265060434,-2.09999326647902,-0.644161400842554,1.17038314120722,0.711451630118335,-0.928519999480078,-0.969429484061311,1.80832149936065,1.51462130806234
112.24,30.32,1,0,-2.36180617112,-3.50376898747639,-1.66990168170276,0.872099510536585,0.642723170755354,-1.13801149252654,-0.104703038934363,2.89451901502325,2.61534463467907
112.18,30.35,1,0,-2.35742240592844,-2.66241371978373,-1.68601577598283,0.866513586815839,1.63853208687335,-0.515626725512262,-0.0974751372041589,2.95253809253766,3.13560122850566
81.18,30.37,1,0,1.99297635603442,0.622884728555136,0.984728322177028,0.57917195766582,0.676091372759217,1.00409912097239,-0.603410022702854,-0.587972718706728,-0.482501700463786
104.53,30.38,1,0,-0.483535786947474,-1.0267823260091,-0.688175974390895,1.21032106703562,0.727912498104365,-0.639293308503867,-1.02635543334006,2.59553960038431,1.66594454424242
120.3,30.43,1,0,-1.33408332747811,-1.34092981143096,-2.19655364947259,0.988571982256978,1.67908531854596,-0.48449948210124,0.130442098939879,2.35111882867103,3.05310735694442
104.94,30.57,1,0,-0.533356936192652,-0.582551034722021,-0.671866621105834,1.10488420904843,0.656893702997345,-0.760743359884661,-0.983267811495996,1.29325835928886,0.476005696527296
93.46,30.63,1,0,0.814405311217859,0.7398107474194,1.4504259099866,0.820515452983067,-0.404735339899014,0.392487099568055,-1.63097769449591,-0.470850043263426,-0.482501700463786
97.56,30.69,1,0,0.568879105827998,0.965925445002494,0.808427897722904,0.151770637595535,0.545219532512872,1.0943436769482,-0.254564783234887,-0.00505195619950391,-0.482501700463786
115.57,30.75,1,0,-2.60237942645117,-1.65657176725225,-0.997954203518252,1.15430667643647,1.17076631131863,-0.135530203544109,0.258422012803611,1.19906359284743,0.783042667820478
107.21,30.75,1,0,-0.785071009546078,-1.23925694192387,-0.73796915834076,1.26839250313368,1.79313155706227,-0.417720030213307,-0.490390280029879,1.94853808872051,1.36963947777831
115.37,30.79,1,0,-2.73843806219867,-2.74285143467487,-1.32242949658187,1.04294625936409,1.57151330588698,-0.379231141986988,0.263369426496327,1.74854811784439,1.38841765241265
95.76,30.81,1,0,0.615028867997397,0.66552758650625,0.882839672200717,0.263917435250272,0.829658794637927,0.708082097321309,-0.331119272564309,-0.0656903622268786,-0.482501700463786
106.94,30.85,1,0,-0.738619437240089,-0.923820876617008,-0.880974662787232,1.20586265553758,1.14427247183899,-0.966857932868037,-0.530744895839718,2.09572832164661,1.19181431481843
101.87,30.85,1,0,0.0898323561959016,0.198273729973709,0.590715615425332,0.21969446345345,0.60111220871631,-0.99307148118754,-0.0132737164545039,0.234953523455061,-0.482501700463786
98.29,30.86,1,0,0.507395395684602,0.40304873225222,0.804397529716366,0.112560883972864,0.53945913708176,1.0921857690103,-0.00788468413637085,0.0860025068137299,1.11044353599023
94.69,30.94,1,0,0.683309699091263,0.545085439875684,0.929195017793711,0.379555294015922,0.59172181309448,1.09355462017828,-0.437986247032103,-0.120237100571,-0.482501700463786
88.7,30.94,1,0,0.942143211501981,0.195394052363728,1.16525024019858,-0.311664787743043,-0.404735339899014,1.73803693010495,0.465846358712772,-0.588744604016779,1.12279513323169
101.14,30.99,1,0,0.175177137650368,-0.314214601622723,0.714461759736585,0.212707015933905,0.645361469553772,1.15027638310355,-0.123179182248896,0.191519470413503,1.15213775622992
113.11,31.03,1,0,-2.55373496784753,-3.6165687202052,-1.39190292210136,0.825271729560107,0.752445165824896,-0.623288675508112,-0.0255866838628059,1.56689444794153,2.54373569614844
85.16,31.06,1,0,1.27325597811337,0.744275489126814,1.23842232113934,-0.763830446971433,-0.404735339899014,1.95127900397702,0.0671059548934143,-0.664635901684792,-0.482501700463786
92.3,31.08,1,0,0.696434028337419,1.28466012357014,1.3134239155343,0.188934015860691,-0.404735339899014,2.98951782918467,-0.728193221824214,-0.167864638587618,-0.482501700463786
105.06,31.1,1,0,-0.505985840591212,-2.92242350244952,-0.668153777887522,1.01190596443406,1.84896043570999,-0.445514830316875,-0.896022416477584,2.12053005848393,1.52659933807095
119.17,31.14,1,0,-1.45117496505681,-0.871759462715314,-2.04740475013677,0.893788774309836,1.72069665743926,-0.994792425930608,0.0969754304675607,1.99670748749844,2.4449187164306
115,31.17,1,0,-2.78523664523742,-2.39791819054568,-1.47328886649163,0.934866849076399,-0.404735339899014,-0.24722361271066,0.188692480454613,2.65069901984811,2.83411771333408
97.14,31.18,1,0,0.5444426416296,0.697151990428606,0.833854518768965,0.0603574862517123,-0.404735339899014,0.611086636372488,0.0185992433250068,0.265944230498649,-0.482501700463786
96.57,31.2,1,0,0.546717908814211,0.916928332309212,0.964047173976384,0.373873170081853,-0.404735339899014,0.827235682934129,-0.764306989257745,-0.0185766437040069,-0.482501700463786
105.35,31.23,1,0,-0.498401893662206,-1.29786197211251,-0.634559797928483,0.997552164283905,-0.404735339899014,-1.29781639400506,-0.826484583547276,1.5061596633008,0.725296313078699
114.61,31.29,1,0,-2.85872687008516,-1.95713056952404,-1.47257322556872,0.915393391858565,0.718632611037806,-0.455738609126329,0.0866289662543813,2.02668836652798,2.42804847804143
118.87,31.32,1,0,-1.55826759810068,-0.735964766418976,-2.16530225643875,0.879128815648896,1.79263085291002,-1.49945201946497,0.128224334440783,2.05705246999478,2.15827041543378
90.05,31.35,1,0,0.787128565117066,1.40422817557674,1.61390891582614,0.00916232825069158,-0.404735339899014,1.84634749071104,-0.593673016745458,-0.480202758706097,-0.482501700463786
100.65,31.38,1,0,0.273398503086029,0.306792817231473,0.756145363573939,0.279735803360358,0.546723374132115,0.971524454815577,-0.252472716467109,0.363241633510871,0.411989947484788
103.16,31.42,1,0,-0.127237353728493,0.0858351463419464,0.573109437170347,0.696216842854558,-0.404735339899014,-0.54177046362734,-0.938702121669434,0.426976471254569,0.902957049542524
95.63,31.42,1,0,0.549503234528542,0.573228076177925,0.894802973532833,0.256931481250924,0.791189350504076,1.91330698564015,-0.357311521882719,-0.0863053732616363,-0.482501700463786
103.61,31.46,1,0,-0.219852579982248,-0.209305418463957,0.410367481074209,0.810734830662953,-0.404735339899014,-0.144276779664973,-0.933807854131173,0.728131794469595,1.03227729262893
92.1,31.47,1,0,0.662716364098302,0.165100015249864,1.11259629656469,-0.0168513975218564,-0.404735339899014,2.6758689183569,-0.321696352663963,0.149516423919776,0.735880489962014
79.76,31.47,1,0,2.27562876216512,0.271295148939784,0.81879148996723,0.262391710675446,-0.404735339899014,0.903947592475269,0.471208429582704,-0.634979409293807,0.598194504920787
102.03,31.48,1,0,0.0980877961185154,0.49906129785817,0.686164892950831,0.353418461855972,-0.404735339899014,-0.695210409687745,-0.327660510590916,0.148185052584277,-0.482501700463786
93.68,31.53,1,0,0.648371779501497,0.792756868259884,1.0196416177827,0.34603099503355,-0.404735339899014,1.80880610780666,-0.441127271165103,-0.0133731669524653,-0.482501700463786
89.19,31.53,1,0,0.84472013699043,0.35764809721197,1.12218972052279,-0.214630316001776,-0.404735339899014,1.2574092102805,0.199982325189693,-0.668283831403395,-0.482501700463786
114.09,31.56,1,0,-2.62386825010664,-1.9843927476591,-1.31601240297084,0.86636747836193,1.38386321027216,-0.616135281754221,0.0577932569189364,2.10725078477653,2.29950972941042
114.83,31.62,1,0,-2.54205980661169,-0.5611431357215,-0.607134454853718,1.0050622786172,1.08685213557822,-1.22782507808741,-0.0440913996395313,0.711638769566821,-0.482501700463786
113.81,31.62,1,0,-2.58344761167126,-2.07649387147613,-1.32046264314727,0.832115574612774,1.71913496516875,-0.205866005053412,0.060928892073369,2.56175162845609,2.19189515536854
105.16,31.64,1,0,-0.501320587522,-0.903814429963087,-0.585377383741636,0.919250430920368,-0.404735339899014,-0.463797450783481,-0.73967366648227,1.78769678781737,2.00894239363508
99.96,31.64,1,0,0.255063863398986,0.123853891187681,0.780131020576845,0.234607070138881,0.584000200752009,1.51569654955702,-0.0865053068644969,0.704800212937442,1.26065285137437
103.89,31.67,1,0,-0.251180877011032,0.151142010300113,0.544365826018383,0.901804326616088,-0.404735339899014,-0.822097279392057,-1.34701417926574,0.346754226242455,-0.482501700463786
121.4,31.73,1,0,-1.37821277191044,-0.509476201356319,-2.48769699902853,0.786201964458604,2.05798323109929,-0.116899680058147,0.0156785902326788,1.65643194062275,1.83607228842875
105.97,31.75,1,0,-0.536053254920837,-2.09772245881095,-0.548212214803794,0.958385626570612,1.01098449890791,-0.634556414608241,-0.624765635307955,1.28060639337183,0.516281589276591
105.96,31.75,1,0,-0.536053254920837,-2.09772245881095,-0.548212214803794,0.958385626570612,1.01098449890791,-0.634556414608241,-0.624765635307955,1.28060639337183,0.516281589276591
102.55,31.79,1,0,0.0497848730073826,1.00644098345832,0.93087589361262,1.3522665656745,0.493071586921125,0.277141657816159,-2.14635634007815,0.0486549198084774,-0.482501700463786
121.66,31.8,1,0,-1.35050725693321,-0.558618669015343,-2.51596971329451,0.810367270635827,1.93239543465019,-0.507466743091368,0.00650666806480465,3.15234642233567,3.28507669316093
115.42,31.81,1,0,-2.25095108766576,-2.49558849959992,-1.28938069122162,0.855152342469728,1.44869906766192,-0.519008983944366,0.195250404164352,1.31027324180695,1.1539031825747
98.57,31.81,1,0,0.390104705724792,0.381091770044339,0.81419301982759,0.158804164708604,-0.404735339899014,0.916056977200313,-0.189403183448327,0.263803960117567,0.543802083616496
114.8,31.84,1,0,-2.46777307806734,-0.307452904570518,-1.38647702196104,0.837909184249815,1.97788403928213,-0.365919440940872,0.131486786395254,1.1755011885402,1.12707404244718
113.91,31.92,1,0,-2.39102728432874,-0.0718474350651787,-0.88890026385287,0.832418785651815,-0.404735339899014,-0.394815784357345,0.0656517687430973,0.493270647544674,0.522554044032909
102.22,31.92,1,0,0.0210175345415052,0.415173901646239,0.786618901238651,0.593618596301355,0.493092193712725,-0.124548196887359,-0.646162677761652,0.0359747901727647,-0.482501700463786
93.71,31.92,1,0,0.600536170951879,0.579444988508013,1.04557246557155,0.296501660530397,-0.404735339899014,0.978199438959065,-0.521469885148961,-0.0394198695063703,-0.482501700463786
101.72,31.93,1,0,0.0700569858830625,0.992665125204497,0.988961429100511,1.00546309987219,-0.404735339899014,0.811110760956674,-1.83538466341088,-0.185790421940861,-0.482501700463786
108.24,31.95,1,0,-0.839960460283246,-0.625129897361237,-0.0672710516730945,0.974398000019858,-0.404735339899014,-1.49040769112452,-0.35972005189514,0.377652440120571,0.662228148838726
