index,id,longitude,latitude,voronoi_pop,nbHF,sampling,provnames,access,pet,pop,urban,W_access,voronoi_adj_pop,total_cases,adj_cases
686,288,117.3919,34.916509999999995,1670733.0,1,1,Shandong,-1.3207855376634299,0.766245495217112,1.50374777096088,1.46996487895596,-1.27551658089824,1670733.0,16.0,0.9576634926107284
687,289,109.8585,34.955529999999996,3591473.75,1,1,Shaanxi,-1.0258088438974,0.5204508142964871,1.5061454500638798,1.5012915434593501,-0.9574489687777671,3591473.75,20.0,0.5568744585701064
689,290,113.1311,35.11887,4425853.0,1,1,Henan,-1.36255643020457,0.652534446399046,1.79952697823809,1.52372270460502,-1.50681839946234,4425853.0,34.0,0.7682134946641925
691,291,118.5051,35.12195,4448931.5,1,1,Shandong,-2.02124241590296,0.517480299774362,1.80956583408421,2.5985581608662005,-1.2167471159538001,4448931.5,4.0,0.0899092287665027
692,292,104.4519,35.12274,416536.625,1,1,Gansu,-0.841479497071574,-0.584598135920431,1.2021183650577298,1.35652472813445,-0.571869975933044,416536.625,2.0,0.4801498547696736
695,293,115.6914,35.15343,3795033.75,1,1,Shandong,-0.951002529811365,0.6523538030390711,1.7171976912679898,1.43045662613343,-1.29155869732762,3795033.75,16.0,0.42160362868973167
696,294,111.0727,35.18812,1862676.875,1,1,Shanxi,-1.62667506346962,0.743482069491886,1.51887402948015,1.53959122794699,-1.13011156850393,1862676.875,8.0,0.4294894142603236
697,295,109.0307,35.19603,494101.03125,1,1,Shaanxi,-0.6485072426912629,0.0610843178905165,1.1547975387433798,-0.482501700463786,-0.9226543354767349,494101.03125,14.0,2.8334286136950864
699,296,105.1839,35.208220000000004,1362795.375,1,1,Gansu,-0.36690561058670096,-0.7040642569524459,0.860713718306332,-0.482501700463786,-0.62174159289946,1362795.375,2.0,0.1467571754857181
700,297,114.7549,35.21723,2632141.25,1,1,Henan,-1.6040344669993098,0.63992902441662,1.8414772991426298,1.7266986681916001,-1.38801117990491,2632141.25,6.0,0.22795129250757346
701,298,108.8832,35.26458,233409.0,1,1,Shaanxi,-1.27783777298873,-0.18269475059402301,0.9671612312179192,0.748943890062091,-0.8985188551524691,233409.0,90.0,38.55892446306698
703,299,114.084,35.26547,4481373.5,1,1,Henan,-1.45812084687632,0.7613527782149071,1.7791524815905901,1.9738455073653,-1.50727285070196,4481373.5,184.0,4.105884055412922
704,300,106.6421,35.30775,1066817.625,1,1,Gansu,0.131407446647001,-0.547222480335718,0.7766075650830121,0.7132793703250792,-0.7671429080400629,1066817.625,2.0,0.18747346811035298
706,301,118.2809,35.31235,2580355.25,1,1,Shandong,-0.8406671138889359,0.6063960137806179,1.39472602639599,1.5229800434293899,-1.20652004862531,2580355.25,36.0,1.3951567327793335
707,302,116.7332,35.37464,2621320.0,1,1,Shandong,-1.57009983111322,0.7690390701966949,1.7848341909609398,1.76425285751616,-1.18356356110046,2621320.0,38.0,1.4496513207086505
708,303,119.3701,35.46201,1767820.25,1,1,Shandong,-1.2979467195591499,0.43768995792881704,1.493307675528,2.04282763468041,-1.22985845551156,1767820.25,2.0,0.11313367408253186
709,304,114.6612,35.46624,1701754.5,1,1,Henan,-1.63608419223159,0.623257778546274,1.91458362301756,1.76748599210968,-1.3472863461447901,1701754.5,2.0,0.1175257653204384
710,305,119.1358,35.58324,2117946.0,1,1,Shandong,-0.544196315548694,0.46373678452950107,0.9252074520704742,1.0209915537712702,-1.1964269735531499,2117946.0,20.0,0.944311139188629
711,306,103.2798,35.63012,645958.0,1,1,Gansu,-0.336397715564358,-0.189403183448327,2.05652178432829,1.5604202283328998,-0.465544886204442,645958.0,4.0,0.6192353063202252
712,307,114.3093,35.72307,1242260.625,1,1,Henan,-1.7849498229282799,0.7185257504604109,2.4845450057681497,2.41528600916121,-1.4201368277433202,1242260.625,24.0,1.9319617411201455
713,308,115.2794,35.80833,6009221.0,1,1,Henan,-2.5100201494340695,0.621048445592506,1.9501887289746,1.55362590960313,-1.24150684124065,6009221.0,32.0,0.5325149466128805
714,309,114.3525,35.87894,4235393.5,1,1,Henan,-2.306558968899,0.724397596781535,2.16013505871038,2.27778281811748,-1.3985476172081102,4235393.5,82.0,1.9360656807921153
716,310,106.1836,35.955740000000006,1172686.75,1,1,Ningxia,-0.0976021050031121,-0.7430009201385049,0.5772891519175529,-0.482501700463786,-0.656141039575119,1172686.75,2.0,0.17054852883773094
717,311,116.3359,35.96215,2221256.75,1,1,Shandong,-1.42052063487945,0.771912414807059,1.77414494678192,1.5170687675320402,-1.10384102916308,2221256.75,2.0,0.09003911862057369
718,312,103.7711,35.96467,1059971.0,1,1,Gansu,-1.7223319563109198,-0.16852462770159302,1.3472788057295801,1.18773912188142,-0.523110136697995,1059971.0,4.0,0.37736881480719753
719,313,117.0385,36.00093,1106315.0,1,1,Shandong,-0.732075953965486,0.835597432089352,1.4286804398418302,1.5357955140413002,-1.1362756680297201,1106315.0,10.0,0.9039016916520158
720,314,103.8756,36.07809,1842425.875,1,1,Gansu,-1.81769579070409,0.206168039398575,3.17909153567284,2.77975412833054,-0.5267071556070471,1842425.875,22.0,1.1940778892936466
721,315,111.3768,36.22827,2557829.75,1,1,Shanxi,-1.13230198658009,0.597743214391858,0.7354279536008771,0.5503267017437429,-1.03601743354731,2557829.75,2.0,0.07819128696896266
723,316,103.6554,36.351259999999996,163702.28125,1,1,Gansu,-0.170310596399948,0.126545327072116,0.481326664338567,-0.482501700463786,-0.5026506702140929,163702.28125,30.0,18.325951092999812
724,317,118.1603,36.359190000000005,1063399.5,1,1,Shandong,-0.850976860856313,0.7807442544279241,0.49903599518592795,1.01682721796086,-1.05821273159851,1063399.5,332.0,31.22062780732923
726,318,109.3161,36.44222,1502561.25,1,1,Shaanxi,-0.10094947107432001,0.267022744868516,0.22068009815815803,-0.482501700463786,-0.780355626384934,1502561.25,6.0,0.39931816423456945
731,319,115.8797,36.457609999999995,6544572.5,2,1,Shandong,-1.34711089421528,0.7029539034212621,2.2094470624106095,1.8347688113416,-1.1172545519921298,3272286.25,8.0,0.2444773894704352
732,319,115.8952,36.44981,6544572.5,2,1,Shandong,-1.34711089421528,0.7029539034212621,2.2094470624106095,1.8347688113416,-1.1172545519921298,3272286.25,6.0,0.18335804210282644
733,320,120.1436,36.454840000000004,4410904.5,1,1,Shandong,-1.40485217434798,0.504140334127352,1.38533164243464,1.90793893988702,-1.11331203636805,4410904.5,58.0,1.3149230503630265
735,321,112.9151,36.47742,588302.1875,1,1,Shanxi,-0.506532714783011,0.575915809959914,1.06202804018473,1.14079706426477,-1.17371365563081,588302.1875,2.0,0.33996134002136447
736,322,119.0713,36.55315,2365734.25,1,1,Shandong,-1.13992325092336,0.7981730155560741,1.85323904186896,1.6297238948758102,-1.05048213547998,2365734.25,14.0,0.5917824455557509
739,323,114.5421,36.55381,7735518.5,1,1,Hebei,-1.9473745332578898,0.672812312615759,1.9439201308663001,2.0540979821778897,-1.28489589998655,7735518.5,46.0,0.5946595564343877
741,324,116.9669,36.5767,2055833.25,1,1,Shandong,-2.2049982953121,0.9043700255283309,2.2797269196405296,2.14011960848198,-1.07783788758676,2055833.25,6.0,0.2918524642015592
743,325,103.2668,36.60351,765071.625,1,1,Gansu,-0.4516343156014179,0.0352918332002954,0.39225566768279707,-0.482501700463786,-0.46588555115003794,765071.625,2.0,0.261413433023346
745,326,118.0508,36.60405,1385458.625,1,1,Shandong,-0.9943019814330379,0.8921843962214759,1.32883597046103,1.12518122097042,-1.02857148736045,1385458.625,8.0,0.5774261212600268
746,327,104.6208,36.61864,512300.84375,1,1,Gansu,-1.2413641460073601,0.34948224864895694,0.8241077365660441,0.49699033155341604,-0.46599233785810606,512300.84375,4.0,0.7807912184411663
747,328,117.0851,36.734140000000004,2106306.5,1,1,Shandong,-2.3411134572993704,0.8820267803052672,2.68186908766894,2.89872512775701,-1.07264141198795,2106306.5,34.0,1.614200022646277
756,329,101.4437,36.82615,3295733.75,1,1,Qinghai,-0.9131763634711741,-0.256601377541845,0.6370950054389699,0.809681660321228,-0.367135853338326,3295733.75,30.0,0.9102677059395347
762,330,105.4777,37.0548,919178.125,1,1,Ningxia,-0.37781623189051,0.518680483739244,0.59994940810084,0.55942392024932,-0.528752164948473,919178.125,2.0,0.21758568286206767
764,331,121.9821,37.12174,1946080.25,1,1,Shandong,-1.4291331944575603,0.264337943973417,1.2264282175885801,1.56259793916583,-0.989066380455172,1946080.25,24.0,1.2332482177957462
765,332,114.8155,37.21327,6776270.5,1,1,Hebei,-1.8314605900439298,0.711197083486408,1.89574838117145,1.8774307003708899,-1.1921358099485901,6776270.5,40.0,0.5902952073710753
767,333,116.6525,37.24178,3393041.0,1,1,Shandong,-0.8380647244563091,0.85797732028841,1.26457817690643,1.4415510918977401,-0.9807970160658159,3393041.0,28.0,0.8252184397418129
768,334,120.8051,37.24217,5795606.0,1,1,Shandong,-0.7292037991908321,0.383952639223365,1.22000393068949,1.34640179215091,-1.00737111767362,5795606.0,38.0,0.65566913968962
770,335,106.1671,37.28727,273596.9375,1,1,Ningxia,-0.503552172663586,0.558546356239554,0.4703750676156,-0.482501700463786,-0.523518190552912,273596.9375,44.0,16.08205135702588
771,336,112.962,37.328829999999996,836905.125,1,1,Shanxi,-1.2088742623597701,0.321552201053051,0.310728437327488,0.42427693069663597,-1.0645346922121701,836905.125,18.0,2.1507814281816
772,337,117.5661,37.36909,1432978.875,1,1,Shandong,-1.73941284803407,0.909664284849691,1.6203711617891499,1.9586759629406003,-0.9420651099148301,1432978.875,2.0,0.13956939874637023
773,338,122.1156,37.43303,923502.9375,1,1,Shandong,-1.1285159039113999,0.32932677587498105,2.32666963532863,1.7917421202216899,-0.9688016376815709,923502.9375,6.0,0.6497001532277205
774,339,106.4984,37.44059,261387.359375,1,1,Ningxia,-0.24600550284034603,0.6520320847713941,0.5112263766009011,0.696040249396712,-0.530179737405915,261387.359375,8.0,3.0605917666136184
777,340,117.82700000000001,37.502109999999995,3057625.25,1,1,Shandong,-1.8254879557341999,0.924330586723449,1.13251741716076,1.37410683579992,-0.942242875255955,3057625.25,14.0,0.4578716767203568
778,341,112.3012,37.62392,1160837.125,1,1,Shanxi,-3.0850574006410896,0.747144448386521,2.16596931726291,2.31941182761081,-0.9637955156380479,1160837.125,64.0,5.51326268101565
779,342,117.1328,37.66758,2220324.25,1,1,Shandong,-1.34107558429802,0.8975435769496851,1.7974764225408402,1.7460895541210602,-0.9193705517976191,2220324.25,2.0,0.09007693358301158
781,343,116.8021,37.67882,1443177.625,1,1,Shandong,-2.78308103451931,0.900667440886918,1.7418815466321,1.9583342807536497,-0.914813408433979,1443177.625,2.0,0.13858307982012955
785,344,111.2616,37.683640000000004,2795988.0,1,1,Shanxi,-0.17301024625942302,0.39964479917422496,0.498306011462161,-0.482501700463786,-0.851692089762885,2795988.0,6.0,0.21459319567895144
789,345,115.8236,37.76365,6692281.5,1,1,Hebei,-1.9243740123607098,0.8618472501041099,1.80530448173053,1.91806453641211,-1.03185215366864,6692281.5,16.0,0.23908139548523177
790,346,112.3157,37.96001,1194458.375,1,1,Shanxi,-0.883367708872442,0.476548302042909,0.463665207189485,-0.482501700463786,-0.9504238622797472,1194458.375,6.0,0.5023197229455568
791,347,113.4968,38.06465,316073.15625,1,1,Shanxi,-2.08931201402825,0.649438226045667,1.66626373219897,1.8833394982509,-0.9516356948515551,316073.15625,2.0,0.6327649028246131
792,348,114.4384,38.13361,9923916.0,1,1,Hebei,-2.01241922338804,0.8284058186317851,2.29251257164361,1.99396105262453,-1.08176056870778,9923916.0,48.0,0.483680031148994
795,349,104.52083333,38.89583333,3051849.5,1,0,Inner Mongol,0.993965423724817,1.4080221807609499,-1.9746782966754899,-0.482501700463786,-0.26710908097039004,3051849.5,0.0,0.0
802,349,106.3496,38.2349,3051849.5,1,1,Ningxia,-1.0031753744424599,0.915969343627525,0.412382490354966,1.3637406104123702,-0.4866113422340229,3051849.5,22.0,0.720874341935931
804,350,116.7593,38.26855,5243925.5,1,1,Hebei,-2.04628784270769,0.906783367975321,1.9937628430279999,2.1905862077603,-0.8800042952528749,5243925.5,52.0,0.9916235461392425
808,351,101.39583333,40.14583333,1885811.0,1,0,Inner Mongol,0.875950544776747,1.80856291092761,-1.9746782966754899,-0.482501700463786,-0.0226203328401624,1885811.0,0.0,0.0
810,351,102.02083333,40.14583333,1885811.0,1,0,Inner Mongol,1.1415149907734699,1.8814542777910301,-1.9746782966754899,-0.482501700463786,-0.0342445138384699,1885811.0,0.0,0.0
811,351,102.02083333,40.77083333,1885811.0,1,0,Inner Mongol,1.0797972130299,2.05060554707409,-1.9746782966754899,-0.482501700463786,0.0521901713282529,1885811.0,0.0,0.0
814,351,102.0499,38.42935,1885811.0,1,1,Gansu,-1.70019516148458,0.839537218207903,0.7744768704931959,1.00184978204034,-0.272886068186184,1885811.0,2.0,0.1060551667160707
818,351,102.64583333,40.14583333,1885811.0,1,0,Inner Mongol,0.7779864878966659,1.8827147170914098,-1.9746782966754899,-0.482501700463786,-0.0491662444675628,1885811.0,0.0,0.0
819,351,102.64583333,40.77083333,1885811.0,1,0,Inner Mongol,0.9495190099938291,2.00040209629013,-1.9746782966754899,-0.482501700463786,0.0338336957612238,1885811.0,0.0,0.0
821,351,102.64583333,42.02083333,1885811.0,1,0,Inner Mongol,0.4294810372610779,1.9865583300193799,-1.9746782966754899,-0.482501700463786,0.0458048220538648,1885811.0,0.0,0.0
824,351,103.27083333,39.52083333,1885811.0,1,0,Inner Mongol,0.32996822537381604,1.7140304760268,-1.9746782966754899,-0.482501700463786,-0.11772006126546002,1885811.0,0.0,0.0
825,351,103.27083333,40.14583333,1885811.0,1,0,Inner Mongol,0.343305731626123,1.6015662455765602,-1.9746782966754899,-0.482501700463786,-0.0513405013585736,1885811.0,0.0,0.0
826,351,103.27083333,40.77083333,1885811.0,1,0,Inner Mongol,0.9297026336770301,1.6993095187505098,-1.9746782966754899,-0.482501700463786,-0.0101369411584117,1885811.0,0.0,0.0
827,351,103.27083333,41.39583333,1885811.0,1,0,Inner Mongol,0.657627899329974,2.0863302523429,-1.9746782966754899,0.42427693069663597,-0.0171859059778676,1885811.0,0.0,0.0
831,351,103.89583333,40.77083333,1885811.0,1,0,Inner Mongol,0.8332254945461371,1.85531837460199,-1.9746782966754899,-0.482501700463786,-0.0730661100361964,1885811.0,0.0,0.0
852,352,94.52083333,38.89583333,2278122.75,1,0,Qinghai,-0.41407996117846296,1.0170814742983,-1.9746782966754899,-0.482501700463786,0.37988339572599,2278122.75,0.0,0.0
857,352,95.14583333,38.89583333,2278122.75,1,0,Qinghai,0.20765466812126301,0.25276478533813196,-1.9746782966754899,-0.482501700463786,0.31666136209164397,2278122.75,0.0,0.0
864,352,95.77083333,38.89583333,2278122.75,1,0,Gansu,0.707686551801243,-1.3016580759719198,-1.9746782966754899,-0.482501700463786,0.204838583539045,2278122.75,0.0,0.0
865,352,95.77083333,39.52083333,2278122.75,1,0,Gansu,0.557776194451496,-1.3820527996657601,-1.9746782966754899,-0.482501700463786,0.28425387060720697,2278122.75,0.0,0.0
873,352,96.39583333,38.27083333,2278122.75,1,0,Qinghai,1.55114784078472,-2.09309434404698,-1.9746782966754899,-0.482501700463786,0.0904370733195799,2278122.75,0.0,0.0
874,352,96.39583333,38.89583333,2278122.75,1,0,Gansu,0.13207943501981098,-0.0831486824595688,-1.9746782966754899,-0.482501700463786,0.108032683082239,2278122.75,0.0,0.0
878,352,96.39583333,41.39583333,2278122.75,1,0,Gansu,0.632937709856358,0.752887072429804,-1.9746782966754899,-0.482501700463786,0.261076656586746,2278122.75,0.0,0.0
879,352,96.39583333,42.02083333,2278122.75,1,0,Gansu,-0.0797273497222061,0.5551204411046421,-1.9746782966754899,0.390074972033105,0.345189300638336,2278122.75,0.0,0.0
880,352,96.39583333,42.64583333,2278122.75,1,0,Gansu,0.926403779838066,1.10954185423735,-1.9746782966754899,-0.482501700463786,0.40483932111881105,2278122.75,0.0,0.0
883,352,97.02083333,38.89583333,2278122.75,1,0,Qinghai,1.26603466273109,-1.79291022792137,-1.9746782966754899,-0.482501700463786,0.0812610385384483,2278122.75,0.0,0.0
888,352,97.02083333,42.02083333,2278122.75,1,0,Gansu,0.0734852684288011,1.05590890136923,-1.9746782966754899,-0.482501700463786,0.315184366988155,2278122.75,0.0,0.0
889,352,97.02083333,42.64583333,2278122.75,1,0,Gansu,0.525407557162174,1.4326689464440399,-1.9746782966754899,-0.482501700463786,0.38219879357510106,2278122.75,0.0,0.0
896,352,97.64583333,41.39583333,2278122.75,1,0,Gansu,0.41678588318639204,1.3393779885323702,-1.9746782966754899,-0.482501700463786,0.217354287018999,2278122.75,0.0,0.0
897,352,97.64583333,42.02083333,2278122.75,1,0,Inner Mongol,0.5522193640282729,1.28934472802259,-1.9746782966754899,-0.482501700463786,0.299974354457098,2278122.75,0.0,0.0
898,352,97.64583333,42.64583333,2278122.75,1,0,Inner Mongol,0.489240191732256,1.5112959981453702,-1.9746782966754899,-0.482501700463786,0.360643322681443,2278122.75,0.0,0.0
904,352,98.27083333,41.39583333,2278122.75,1,0,Inner Mongol,0.0646258226973999,1.53190044325714,-1.9746782966754899,0.6813981506175589,0.177203346379248,2278122.75,0.0,0.0
905,352,98.27083333,42.02083333,2278122.75,1,0,Inner Mongol,-0.14114802732623802,1.22687824881091,-1.9746782966754899,-0.482501700463786,0.263272160291061,2278122.75,0.0,0.0
906,352,98.27083333,42.64583333,2278122.75,1,0,Inner Mongol,0.391445555367605,1.44978775210304,-1.9746782966754899,-0.482501700463786,0.332718511932713,2278122.75,0.0,0.0
913,352,98.89583333,42.02083333,2278122.75,1,0,Inner Mongol,0.575181257308125,1.33190772643159,-1.9746782966754899,-0.482501700463786,0.24323736093288,2278122.75,0.0,0.0
919,352,99.52083333,42.02083333,2278122.75,1,0,Inner Mongol,0.36501259812793896,1.69766856863812,-1.9746782966754899,-0.482501700463786,0.21929318059974398,2278122.75,0.0,0.0
920,352,99.88059,38.92575,2278122.75,1,1,Gansu,0.549314687142201,1.00171831217666,-0.18154993228316102,-0.482501700463786,-0.116167524656341,2278122.75,4.0,0.17558316381327566
924,353,115.1701,39.02267,8030770.0,1,1,Hebei,-1.49100404349384,0.901345322887897,1.1747807558844,1.2800425718917499,-0.9037841354957271,8030770.0,42.0,0.5229884556524468
926,354,116.6264,39.25678,3815760.75,1,1,Hebei,-0.876245233499206,0.7027144145080191,1.32171748797356,1.4810109383271297,-0.810863436937926,3815760.75,34.0,0.8910411901479934
928,355,117.3333,39.297129999999996,10155005.0,1,1,Tianjin,-1.0416051107412,0.7183839969563051,1.37446892949549,1.65597372304431,-0.8265990760745391,10155005.0,106.0,1.0438202639979006
931,356,108.6337,39.42306,148447.796875,1,1,Inner Mongol,-0.0646486848571338,0.941342459014881,-0.21100725591703895,-0.482501700463786,-0.54937399308126,148447.796875,28.0,18.861849478020417
935,357,122.2224,39.59944,6588805.5,1,1,Liaoning,-1.36607447907875,0.11483414047833199,0.9633731111371541,1.45908208988843,-0.45284130692015795,6588805.5,78.0,1.1838261123355365
938,358,112.6405,39.61984,2406238.25,1,1,Shanxi,-0.0109534368635561,0.253626985447466,0.49087111215814294,0.811767255389805,-0.7803679978291841,2406238.25,4.0,0.1662345779766405
941,359,116.4172,39.642379999999996,1000177.5,1,1,Beijing,-1.5082106387983603,0.63992902441662,1.4920958136010802,1.97247080701891,-0.8262203642975099,1000177.5,24.0,2.399574075601581
942,360,118.3354,39.72276,7060633.5,1,1,Hebei,-1.78039003962699,0.6274022542252989,2.02547786181033,2.18832955209827,-0.785319989711169,7060633.5,64.0,0.9064342455956679
944,361,116.7363,39.80292,2794934.75,1,1,Beijing,-1.1823266541726,0.598687255282003,1.9000675022572402,2.2071206594254,-0.8246233756549879,2794934.75,18.0,0.6440221905001539
945,362,116.2499,39.8306,1844548.125,1,1,Beijing,-1.9757087736182402,0.74361441573964,2.54484678086482,1.92022301440624,-0.8328747183656791,1844548.125,20.0,1.0842763996737683
947,363,113.7186,39.9064,2068677.875,1,1,Shanxi,-0.0591992749898103,0.34963745865512796,0.17723375175828798,-0.482501700463786,-0.770490244107955,2068677.875,6.0,0.2900403234602197
950,364,116.3591,39.91093,2469976.5,1,1,Beijing,-2.53326317103558,0.650616197465676,3.8606560983823597,4.285825555263971,-0.8323972643192041,2469976.5,26.0,1.052641593958485
951,365,116.4106,39.91129,2802533.0,1,1,Beijing,-2.8523545852545,0.6432924297243671,3.7275693113545496,3.3317643388583797,-0.832087665834647,2802533.0,6.0,0.21409203745326102
952,366,116.1737,39.92715,1175345.625,1,1,Beijing,-1.95675902105277,0.760529957937195,3.15103397608577,3.0839479147152598,-0.832139260042935,1175345.625,4.0,0.34032542555301554
953,367,116.5128,39.94612,3573051.25,1,1,Beijing,-2.45367880802894,0.660288356603845,3.1145658920337898,3.0786875825912006,-0.8307534348594399,3573051.25,28.0,0.7836439513706948
954,368,116.2285,40.02186,2362051.5,1,1,Beijing,-2.00239303454213,0.7914959426083341,2.73481943184092,2.39159864226071,-0.8302124294772869,2362051.5,20.0,0.8467215892625541
956,369,119.1835,40.09067,4086342.5,1,1,Hebei,-0.36274563173209495,0.498242572385339,0.514991711042404,1.06181347658124,-0.682146807159724,4086342.5,8.0,0.19577409382595803
958,370,116.4151,40.18535,1285370.625,1,1,Beijing,-1.9643675244575,0.708954303172503,2.25122636295697,2.7218212811377103,-0.8250208226618599,1285370.625,408.0,31.741817656677817
960,371,116.2063,40.20789,1458574.0,1,1,Beijing,-1.7782791842193701,0.8121427116104859,2.27782556268492,2.67816684651228,-0.826477105105058,1458574.0,16.0,1.0969618270996193
961,372,109.8538,40.21311,173556.09375,1,1,Inner Mongol,-0.33861966221434997,0.927181151233712,0.125460895884072,-0.482501700463786,-0.5926242364215121,173556.09375,32.0,18.437842952431623
963,373,122.4655,40.39262,2587143.75,1,1,Liaoning,-0.9085957506393291,0.177695486354579,1.01880193492206,1.4185612348393997,-0.5305420507112589,2587143.75,6.0,0.23191598843319008
966,374,124.4043,40.54612,2205850.25,1,1,Liaoning,-0.22889802321530398,-0.512999234230896,0.299611241772731,-0.482501700463786,-0.34083471145350397,2205850.25,38.0,1.7226917375737543
968,375,120.1972,40.62562,2652267.25,1,1,Liaoning,-0.9525527852609371,0.42303851078618,0.350733369158699,1.0238470109834399,-0.626364210632333,2652267.25,34.0,1.2819220989136746
971,376,115.0351,40.87393,3263715.25,1,1,Hebei,-1.39269123069011,0.519411396354998,0.7454589646744009,1.0238470109834399,-0.721819626225609,3263715.25,36.0,1.103037404994201
976,377,111.8479,40.95981,423045.4375,1,1,Inner Mongol,-0.15518626521588097,0.461943998902535,0.6449442963535489,0.4836299453357629,-0.651598987295439,423045.4375,12.0,2.8365747355448074
977,378,108.0604,41.03795,464445.71875,1,1,Inner Mongol,-0.601274539608817,1.04459045663612,0.618332511761297,1.2264800972068999,-0.448382605226288,464445.71875,10.0,2.153104140331792
981,379,121.9994,41.085770000000004,2155924.75,1,1,Liaoning,-1.40751336332443,0.362695887064328,1.84948380608455,1.9826614798886202,-0.559305811147466,2155924.75,54.0,2.5047256403545624
983,380,123.2453,41.18291,5508575.0,1,1,Liaoning,-1.9131884151414902,-0.057381919037957,2.23855827353143,2.2123642470504503,-0.493020070858114,5508575.0,14.0,0.2541492128181971
985,381,124.5703,41.22937,1135511.25,1,1,Liaoning,-0.49914398769290996,-0.489387088044382,0.33037020611323403,1.0199622468506802,-0.35287421802661,1135511.25,18.0,1.585189050306635
989,382,117.5457,41.35324,2100264.0,1,1,Hebei,-0.7743234648810241,0.265708465707879,0.285310488597911,-0.482501700463786,-0.6639574747806379,2100264.0,12.0,0.5713567437236462
1000,383,80.77083333,35.14583333,1989901.625,1,0,Xizang,1.9450701240113701,-1.00094995479489,-1.9746782966754899,-0.482501700463786,2.02801905850689,1989901.625,0.0,0.0
1005,383,81.39583333,35.14583333,1989901.625,1,0,Xizang,1.84225939682284,-1.57816883526685,-1.9746782966754899,-0.482501700463786,1.94225784570828,1989901.625,0.0,0.0
1055,383,85.28061,41.376290000000004,1989901.625,1,1,Xinjiang,-0.719464170631082,1.47005241925076,-0.279387013835302,-0.482501700463786,0.922333188065815,1989901.625,10.0,0.5025374055865701
1070,384,107.56700000000001,41.453509999999994,69036.9140625,1,1,Inner Mongol,-0.295481872091729,1.09955695846552,-0.386096143932989,-0.482501700463786,-0.381438215098615,69036.9140625,16.0,23.17600694827552
1074,385,121.6189,41.47081,3177253.5,1,1,Liaoning,-1.40179857031462,0.38596237506360503,0.6710585504197409,0.390074972033105,-0.552363218191057,3177253.5,44.0,1.3848438596416683
1077,386,120.0166,41.51421,3368661.5,1,1,Liaoning,-0.46470436298413204,0.575743469330894,0.41240737867576704,0.662228148838726,-0.4959431038943,3368661.5,36.0,1.0686737150645738
1084,387,110.2561,41.56212,233111.25,1,1,Inner Mongol,-0.36805767351173496,0.7583565319112529,-0.0705799065219909,-0.482501700463786,-0.532449282680751,233111.25,24.0,10.29551340829754
1087,388,125.9505,41.96159,2080516.875,1,1,Jilin,-0.501590051453564,-0.7193115630177,0.30060121376316806,-0.482501700463786,-0.24838598014262098,2080516.875,6.0,0.288389874271027
1092,389,123.1391,42.100120000000004,9002158.0,1,1,Liaoning,-1.45931082687826,0.0746764865464012,0.49699684757159396,1.24178503796297,-0.42800926750208296,9002158.0,104.0,1.1552785454332173
1100,390,89.52083333,40.77083333,1368634.25,1,0,Xinjiang,0.21675494043806198,2.1943873581852498,-1.9746782966754899,-0.482501700463786,0.649000708181273,1368634.25,0.0,0.0
1103,390,89.83591,42.396879999999996,1368634.25,1,1,Xinjiang,0.640924374933927,2.78994945042744,-0.176509293792339,-0.482501700463786,0.629664753249533,1368634.25,2.0,0.14613107921272614
1104,390,90.14583333,40.14583333,1368634.25,1,0,Xinjiang,1.08200678195629,2.13187843407059,-1.9746782966754899,-0.482501700463786,0.606981446251122,1368634.25,0.0,0.0
1109,390,90.77083333,39.52083333,1368634.25,1,0,Xinjiang,1.24227174323014,1.90506263809179,-1.9746782966754899,-0.482501700463786,0.59746534244748,1368634.25,0.0,0.0
1110,390,90.77083333,40.14583333,1368634.25,1,0,Xinjiang,1.3395855591063401,2.34488017747823,-1.9746782966754899,-0.482501700463786,0.5735631095676801,1368634.25,0.0,0.0
1111,390,90.77083333,40.77083333,1368634.25,1,0,Xinjiang,1.21566719784361,2.4337146440787403,-1.9746782966754899,-0.482501700463786,0.579634300393075,1368634.25,0.0,0.0
1117,390,91.39583333,38.89583333,1368634.25,1,0,Xinjiang,0.46704897446715704,0.414968478526415,-1.9746782966754899,-0.482501700463786,0.5971109073314399,1368634.25,0.0,0.0
1118,390,91.39583333,39.52083333,1368634.25,1,0,Xinjiang,1.2780442636373601,1.9382818174027499,-1.9746782966754899,-0.482501700463786,0.561798707051175,1368634.25,0.0,0.0
1119,390,91.39583333,40.14583333,1368634.25,1,0,Xinjiang,1.47760432110084,2.5254400821165097,-1.9746782966754899,-0.482501700463786,0.536891241353338,1368634.25,0.0,0.0
1120,390,91.39583333,40.77083333,1368634.25,1,0,Xinjiang,1.52845317416114,2.6166594565147,-1.9746782966754899,-0.482501700463786,0.545627142257986,1368634.25,0.0,0.0
1127,390,92.02083333,38.27083333,1368634.25,1,0,Qinghai,0.220273814034394,1.2224834995057499,-1.9746782966754899,-0.482501700463786,0.5115896040273239,1368634.25,0.0,0.0
1128,390,92.02083333,38.89583333,1368634.25,1,0,Qinghai,0.529277308485723,0.44172581474086703,-1.9746782966754899,-0.482501700463786,0.548419326525365,1368634.25,0.0,0.0
1129,390,92.02083333,39.52083333,1368634.25,1,0,Xinjiang,0.869699624917832,1.9134769419547901,-1.9746782966754899,-0.482501700463786,0.5246643466206989,1368634.25,0.0,0.0
