longitude,latitude,cases,access,longxlat
117.4428,24.37045,3.0,360.8101501464844,2862.13388526
117.4692,28.77693,7.2857142857142865,186.5855865478516,3380.402945556
117.4943,49.53241,1.0,118.5694580078125,5819.775840263
117.5145,34.3568,4.214285714285714,70.00299835205078,4037.4221736
117.5457,41.35324,1.0,167.79736328125,4860.895543068
117.5661,37.36909,1.0,52.27550888061523,4393.338171849
117.5681,32.00123,1.6,29.869319915771484,3762.323808763
117.5912,34.71065,1.0,55.70653915405274,4081.66698628
117.6048,35.89409000000001,1.0,64.67158508300781,4221.317275632002
117.6105,24.601029999999998,1.6,29.111204147338878,2893.339438815
117.7166,31.646959999999996,1.0,66.88005828857422,3725.3725315359998
117.7956,24.39413,1.0,70.86693572998047,2873.5211798279997
117.8074,26.44404,1.5,38.25748062133789,3115.303597896
117.82700000000001,37.502109999999995,1.75,46.34818649291992,4418.76111497
117.8621,26.90625,1.0,181.9986724853516,3171.227128125
117.8965,30.944670000000002,2.083333333333333,91.74231719970705,3648.2682866550003
117.9998,27.74553,1.0,204.84979248046875,3273.9669908939995
118.0154,24.64094,1.0,24.82939910888672,2908.010390476
118.0508,36.60405,1.3333333333333333,129.76690673828122,4321.13738574
118.0561,27.4057,1.0,159.24073791503906,3235.41005977
118.0657,36.80833,2.0,20.803857803344727,4345.801247281
118.0713,29.90755,2.25,83.25421142578125,3531.223308315
118.0971,43.76347,1.0,517.5573120117189,5168.338892936999
118.1027,32.545429999999996,1.3333333333333333,124.22440338134766,3843.7031556609995
118.1138,24.67595,2.4285714285714284,11.92802619934082,2914.57022311
118.1285,31.14997,2.7777777777777777,57.32494735717771,3679.699231145
118.1296,25.39241,1.0,6.063644886016848,2999.595236336
118.1433,27.34152000000001,3.5,205.5914459228516,3230.217399816001
118.1603,36.35919000000001,18.444444444444443,153.41392517089844,4296.212798157002
118.2433,26.58755,1.5,38.9902572631836,3143.7996509150003
118.2574,25.21145,2.6,64.99513244628906,2981.44052723
118.2809,35.31235,4.5,155.2963104248047,4176.776539115001
118.2886,36.84829000000001,1.0,42.73872756958008,4358.732636494002
118.3354,39.72276,2.9090909090909087,49.416847229003906,4700.608693704
118.35600000000001,31.62885,2.727272727272727,26.511857986450195,3743.4641706
118.3777,25.01462,1.6,112.8364486694336,2961.1731819740003
118.5051,35.12195,1.0,34.65545654296875,4162.130196945
118.5128,27.9424,1.0,6.0018863677978525,3311.53206272
118.5202,33.786809999999996,1.1111111111111112,98.30472564697266,4004.4194785619998
118.5443,24.729689999999998,2.4,66.39118957519531,2931.563790267
118.5449,24.91283,1.0,46.32024383544922,2953.288941067
118.5969,35.90842,1.0,50.55103302001953,4258.627295898
118.618,24.921429999999997,1.0,37.14064025878906,2956.1301837399997
118.633,42.38503,1.0,258.6395874023437,5028.26326399
118.67399999999999,28.9356,2.4,95.47881317138672,3433.9033944
118.6935,25.46516,2.0,337.1597595214844,3022.54896846
118.7543,27.608109999999996,1.3333333333333333,357.8910827636719,3278.5817773729996
118.7675,26.2097,1.0,348.6620178222656,3112.86054475
118.8018,24.99057,1.0,32.2181396484375,2968.9246990260003
118.8424,31.92997,4.1875,9.13162899017334,3794.634266728
118.8534,30.68815,1.25,393.7776794433594,3647.39096721
118.8683,26.61637,2.6666666666666665,140.25028991699222,3163.842654071
118.8826,43.226259999999996,2.0,82.59745788574219,5138.850177075999
118.8892,25.45184,4.25,60.31568908691406,3025.9488961280003
118.9257,25.41917,2.571428571428572,47.06013107299805,3022.992585669
118.9601,27.32212,1.0,185.9351043701172,3250.242127412
118.9639,33.357009999999995,3.294117647058824,39.08502960205078,3968.2800019389992
119.0533,25.603379999999998,1.0,180.42579650878903,3048.1668801539995
119.054565,29.091673999999998,27.0,87.89971160888672,3463.4965931918096
119.0713,36.55315,1.4,109.60671997070312,4352.431089595
119.0789,25.39559,1.75,3.394855737686157,3024.078922051
119.1325,34.534,2.5,26.522714614868164,4114.121754999999
119.1358,35.58324,1.4285714285714286,222.3253631591797,4239.2377639920005
119.1364,36.683440000000004,2.0,19.148378372192386,4370.332981216
119.1789,26.05196,3.0,42.252689361572266,3104.843935644
119.1835,40.09067,1.0,282.8160705566406,4778.146367945
119.1945,25.23526,1.0,58.101417541503906,3007.9041980700003
119.2411,42.96581,2.0,110.00909423828124,5123.290446791
119.2797,26.09591,1.0,117.44754028320312,3112.7123160270003
119.3006,26.22387,2.0,309.7365417480469,3128.523425322
119.3016,27.09157,2.0,123.97962951660156,3232.067647512
119.324,26.017120000000002,2.5,25.27579498291016,3104.46682688
119.3656,25.631429999999998,1.6666666666666667,120.8191909790039,3059.511020808
119.3701,35.46201,1.0,90.9712371826172,4233.103679901
119.4537,32.01638,1.5,91.52025604248048,3824.475051606
119.4564,32.9902,5.0,105.00595092773438,3940.8905272800002
119.4715,29.901659999999996,9.705882352941176,152.00978088378906,3572.3961726899997
119.4729,32.73976,1.9090909090909087,147.39439392089844,3911.5140725039996
119.4745,26.976740000000003,2.333333333333333,138.97377014160156,3223.0325231300008
119.5133,28.20076,2.2857142857142856,141.54283142089844,3370.365890108
119.55,26.301940000000002,3.0,266.55874633789057,3144.3969270000002
119.5504,25.91169,1.4,41.00554656982422,3097.752904176
119.6369,31.62592,2.7333333333333334,187.20013427734366,3783.627028448
119.8686,30.74578,1.6666666666666667,360.3272399902344,3685.453604508
119.9524,29.117459999999998,4.454545454545454,375.91351318359375,3492.7092089039998
119.9801,26.866259999999997,1.0,41.86203384399414,3223.4165614259996
120.0166,41.51421,2.571428571428572,246.6070556640625,4982.394335886
120.0575,32.57248,2.7,159.88035583496094,3910.5705176
120.0767,31.52812,2.5625,56.54081344604492,3785.792606804
120.1436,36.454840000000004,2.9,80.11576843261719,4379.815715024
120.1736,33.52337,2.125,35.503570556640625,4028.6240570319997
120.1972,40.62562,2.833333333333333,136.21185302734378,4883.085772263999
120.3645,36.11189,1.0,8.087828636169434,4346.589583905001
120.4195,36.18703,1.0,6.900932312011719,4357.624059085
120.4404,27.905379999999997,27.38888888888889,96.35675811767578,3360.9351293519994
120.63600000000001,29.7353,3.083333333333333,565.2018432617188,3587.1476508
120.6418,31.37802000000001,4.533333333333333,119.1661376953125,3785.5008132360012
120.7506,29.58788,2.5,217.8044586181641,3572.754262728
120.7547,30.63995,3.071428571428572,167.9541015625,3699.917970265
120.8051,37.24217,3.1666666666666665,176.96450805664062,4499.044071067
121.0053,32.1975,2.2857142857142856,84.4901123046875,3896.06814675
121.0784,31.12558,1.0,153.2947235107422,3768.635425472
121.1116,28.775,8.4,101.8446273803711,3484.98629
121.2152,31.015390000000004,1.0,27.10827827453613,3759.536701928
121.2179,49.71785,1.6666666666666667,151.06593322753906,6026.693369515
121.2389,31.359790000000004,1.0,47.55784606933594,3802.0264438310005
121.3684,46.24366,1.0,273.89361572265625,5612.519024343999
121.3757,31.209459999999996,1.0,21.324880599975586,3788.0700541219994
121.414,31.08938,1.5,6.945561408996582,3774.6859833199997
121.4345,31.16504,1.5,15.029979705810547,3784.51104988
121.447,31.2701,2.0,26.893857955932607,3797.6598347
121.4555,31.2045,12.8125,15.828121185302734,3789.95814975
121.4792,29.711470000000002,10.1875,105.99836730957031,3609.3256064240004
121.4809,31.279009999999996,2.0,29.739973068237305,3799.8022859089997
121.4995,49.32259000000001,1.0,907.7451782226562,5992.670023705002
121.5244,31.301579999999998,1.0,38.06889724731445,3803.905728552
121.5517,30.911109999999997,1.0,87.41551971435547,3757.2979693869997
121.5555,43.84315,1.0,139.76466369628906,5329.376019825
121.6189,41.47081,3.1428571428571432,80.39781188964844,5043.634294309
121.7257,31.10622,2.5,116.07593536376952,3786.426403854
121.9557,42.2807,4.0,120.2857666015625,5156.37236499
121.9821,37.12174,2.0,77.65157318115234,4528.187800854001
121.9994,41.085770000000004,3.8571428571428568,79.83279418945312,5012.439288538
122.0687,46.1087,1.0,38.05745315551758,5628.42906769
122.1156,37.43303,1.5,111.10150146484376,4571.1569182680005
122.2224,39.59944,4.875,83.85062408447266,4839.938595456
122.4655,40.39262,1.0,143.46803283691406,4946.7024046100005
123.0077,40.7196,1.0,127.71815490722656,5008.82434092
123.1391,42.100120000000004,6.5,74.81221008300781,5184.170886692001
123.2453,41.18291,1.4,40.762393951416016,5075.600097823
123.4396,45.94814,1.0,83.12104797363281,5671.820022344
123.6956,43.759479999999996,1.0,229.3750305175781,5412.855134287999
124.1707,42.64676,2.25,34.94419479370117,5295.4780419319995
124.3406,43.18539000000001,1.6666666666666667,52.57519912719727,5369.697303834001
124.4043,40.54612,3.8,338.755126953125,5044.111676316001
124.4603,49.096509999999995,1.0,1240.773193359375,6110.566363553
124.4702,43.57227,2.0,109.68887329101562,5423.449161354
124.4795,44.80382,1.0,251.9139404296875,5577.15711169
124.5514,47.70894000000001,2.0,38.86490249633789,5942.215269516001
124.5703,41.22937,2.25,235.60780334472656,5135.954989711
124.6729,43.78353,2.0,135.48577880859378,5458.619657337
124.699,46.35607,2.0,35.69662094116211,5780.55557293
125.01310600000001,43.8880385,1.0,68.14075469970703,5486.580009132582
125.1516,43.86477,1.0,38.28600311279297,5489.746149132
125.1521,42.85802,1.5,29.5447998046875,5363.771204842001
125.1762,42.94445,1.0,11.015569686889648,5375.6230620900005
125.25923999999999,43.8296097,1.0,17.618654251098633,5490.063600518627
125.2753,43.63143,2.0,56.05842208862305,5465.9404826790005
125.3049,42.81178,6.0,44.76689910888672,5364.525811722
125.345846,43.8402475,1.0,3.173446655273437,5495.1929117368845
125.412405,43.8479468,1.0,7.741848468780518,5499.076462500055
125.425436,43.830236799999994,3.0,16.414405822753903,5497.426560623245
125.427811,43.8813038,1.0,14.579105377197266,5503.935879459982
125.4418,42.67554000000001,2.0,24.297346115112305,5353.296553572001
125.7108,42.53434,1.0,53.12581253051758,5347.025908872
125.76899999999999,44.38803,3.25,291.4577941894531,5582.63814507
125.9505,41.96159,1.0,234.9005584716797,5285.083241295
125.9723,44.201609999999995,1.0,127.96495056152344,5568.1784754029995
125.9869,41.24388,2.0,435.6842956542969,5196.188585172
126.16799999999999,43.70033,2.0,131.7664794921875,5513.58323544
126.3363,44.06026,1.0,170.76414489746094,5566.4102254379995
126.6487,46.90084,3.5,126.39234161376952,5939.930414908001
126.6818,43.66168,1.0,62.54290008544922,5531.140213424
126.8481,43.58859,1.0,249.5968017578125,5529.129823179001
126.98,49.281859999999995,3.0,688.6296997070312,6257.8105828
127.6804,48.03987,22.1,285.3590087890625,6133.7498175480005
127.9588,45.646570000000004,2.6666666666666665,187.08644104003903,5840.880321316
129.1295,43.14674,1.0,185.91964721679688,5571.516962830001
129.4579,43.051,1.0,625.2822875976562,5573.2920529
129.8858,44.6065,1.0,139.39164733886722,5793.750937699999
130.9703,45.91117,2.0,70.4762191772461,6012.999708251
132.2524,47.2681,2.5,153.9364013671875,6251.319668439999
132.2899,45.63347,1.0,96.61454010009766,6036.847182953
132.5464,46.682809999999996,5.0,652.1919555664062,6187.638407384
