"longitude","latitude","date","cases","Org.ID"
115.6977,34.28974,2020-02-02,5,296
115.6977,34.28974,2020-01-29,11,296
115.6977,34.28974,2020-02-08,7,296
115.6979,32.13325,2020-02-05,2,556
115.7036,32.9188,2020-02-14,4,42
115.7036,32.9188,2020-02-05,11,42
115.7036,32.9188,2020-01-27,11,42
115.7036,32.9188,2020-01-31,9,42
115.7036,32.9188,2020-02-04,5,42
115.7036,32.9188,2020-01-29,7,42
115.7036,32.9188,2020-02-11,6,42
115.7036,32.9188,2020-02-02,6,42
115.7036,32.9188,2020-01-24,5,42
115.7036,32.9188,2020-02-13,4,42
115.7036,32.9188,2020-02-15,2,42
115.7036,32.9188,2020-01-30,10,42
115.7036,32.9188,2020-02-17,1,42
115.7036,32.9188,2020-02-07,8,42
115.7036,32.9188,2020-02-12,4,42
115.7036,32.9188,2020-02-06,10,42
115.7036,32.9188,2020-01-22,1,42
115.7036,32.9188,2020-02-16,1,42
115.7036,32.9188,2020-01-25,3,42
115.7036,32.9188,2020-02-08,5,42
115.7036,32.9188,2020-01-23,1,42
115.8236,37.76365,2020-02-08,1,314
115.8236,37.76365,2020-01-27,2,314
115.8236,37.76365,2020-02-05,2,314
115.8236,37.76365,2020-01-29,2,314
115.8236,37.76365,2020-02-03,1,314
115.8797,36.45761,2020-01-29,1,238
115.8797,36.45761,2020-02-03,1,238
115.8797,36.45761,2020-01-26,1,238
115.8797,36.45761,2020-01-28,1,238
115.8952,36.44981,2020-01-27,1,307
115.8952,36.44981,2020-02-04,2,307
116.0257,28.66149,2020-01-26,5,35
116.0257,28.66149,2020-02-17,1,35
116.0257,28.66149,2020-02-08,11,35
116.0257,28.66149,2020-02-13,7,35
116.0257,28.66149,2020-02-04,13,35
116.0257,28.66149,2020-02-18,1,35
116.0257,28.66149,2020-02-05,15,35
116.0257,28.66149,2020-01-28,17,35
116.0257,28.66149,2020-02-15,5,35
116.0257,28.66149,2020-02-16,1,35
116.0257,28.66149,2020-01-31,22,35
116.0257,28.66149,2020-01-22,1,35
116.0257,28.66149,2020-02-06,13,35
116.0257,28.66149,2020-02-14,5,35
116.0257,28.66149,2020-02-07,6,35
116.0257,28.66149,2020-02-03,18,35
116.0257,28.66149,2020-02-02,13,35
116.0257,28.66149,2020-01-29,42,35
116.0257,28.66149,2020-01-24,2,35
116.0288,35.27391,2020-02-04,1,526
116.0807,24.20478,2020-02-07,1,188
116.0807,24.20478,2020-02-04,1,188
116.0807,24.20478,2020-02-15,1,188
116.0807,24.20478,2020-02-02,1,188
116.0807,24.20478,2020-02-05,2,188
116.0807,24.20478,2020-01-28,1,188
116.0807,24.20478,2020-02-03,3,188
116.0807,24.20478,2020-01-27,2,188
116.0807,24.20478,2020-02-14,1,188
116.0807,24.20478,2020-01-26,1,188
116.0807,24.20478,2020-02-01,1,188
116.0807,24.20478,2020-02-13,1,188
116.1108,34.73318,2020-02-04,1,524
116.1185,23.33707,2020-01-29,2,187
116.1185,23.33707,2020-02-05,1,187
116.1185,23.33707,2020-01-27,1,187
116.1185,23.33707,2020-01-26,3,187
116.1236,44.07095,2020-02-03,1,503
116.1236,44.07095,2020-02-04,1,503
116.1246,25.13598,2020-02-08,1,589
116.152,39.60332,2020-02-05,1,566
116.152,39.60332,2020-02-06,1,566
116.1737,39.92715,2020-01-22,1,50
116.1737,39.92715,2020-01-23,1,50
116.1808,33.43671,2020-02-13,6,170
116.1808,33.43671,2020-02-12,4,170
116.1808,33.43671,2020-02-11,5,170
116.1808,33.43671,2020-02-04,10,170
116.1808,33.43671,2020-02-15,1,170
116.1808,33.43671,2020-02-14,1,170
116.1808,33.43671,2020-02-02,11,170
116.1808,33.43671,2020-01-29,12,170
116.1808,33.43671,2020-02-08,6,170
116.1808,33.43671,2020-01-27,2,170
116.1808,33.43671,2020-02-05,8,170
116.1808,33.43671,2020-01-31,7,170
116.1808,33.43671,2020-01-25,6,170
116.1808,33.43671,2020-02-07,9,170
116.1808,33.43671,2020-02-06,6,170
116.2063,40.20789,2020-02-09,1,23
116.2063,40.20789,2020-01-21,2,23
116.2063,40.20789,2020-01-26,4,23
116.2063,40.20789,2020-01-22,1,23
116.2285,40.02186,2020-01-29,2,22
116.2285,40.02186,2020-01-21,2,22
116.2285,40.02186,2020-02-09,1,22
116.2285,40.02186,2020-01-28,5,22
116.2425,30.10472,2020-01-29,6,355
116.2499,39.8306,2020-02-09,4,20
116.2499,39.8306,2020-01-27,1,20
116.2499,39.8306,2020-01-21,1,20
116.2499,39.8306,2020-01-29,3,20
116.2499,39.8306,2020-01-26,1,20
116.3151,31.75941,2020-01-23,1,71
116.3151,31.75941,2020-01-30,1,71
116.3151,31.75941,2020-01-26,1,71
116.3151,31.75941,2020-01-31,4,71
116.3151,31.75941,2020-02-15,2,71
116.3151,31.75941,2020-02-07,10,71
116.3151,31.75941,2020-02-02,7,71
116.3151,31.75941,2020-02-16,3,71
116.3151,31.75941,2020-02-12,1,71
116.3151,31.75941,2020-02-13,1,71
116.3151,31.75941,2020-01-27,1,71
116.3151,31.75941,2020-02-04,4,71
116.3151,31.75941,2020-02-05,2,71
116.3151,31.75941,2020-02-06,5,71
116.3151,31.75941,2020-02-08,3,71
116.3151,31.75941,2020-01-24,1,71
116.3151,31.75941,2020-02-14,2,71
116.3151,31.75941,2020-01-29,4,71
116.3187,33.96738,2020-02-02,1,382
116.3187,33.96738,2020-01-30,4,382
116.3359,35.96215,2020-01-27,1,306
116.3591,39.91093,2020-01-29,1,21
116.3591,39.91093,2020-01-22,1,21
116.3591,39.91093,2020-01-26,6,21
116.3591,39.91093,2020-01-21,1,21
116.3591,39.91093,2020-02-09,1,21
116.3591,39.91093,2020-01-28,3,21
116.4106,39.91129,2020-01-26,1,249
116.4106,39.91129,2020-01-27,2,249
116.4151,40.18535,2020-01-31,15,51
116.4151,40.18535,2020-01-27,1,51
116.4151,40.18535,2020-01-23,4,51
116.4151,40.18535,2020-02-09,1,51
116.4151,40.18535,2020-02-06,23,51
116.4151,40.18535,2020-02-16,1,51
116.4151,40.18535,2020-01-22,1,51
116.4151,40.18535,2020-01-29,12,51
116.4151,40.18535,2020-02-07,18,51
116.4151,40.18535,2020-02-01,62,51
116.4151,40.18535,2020-02-15,5,51
116.4151,40.18535,2020-02-05,21,51
116.4151,40.18535,2020-01-25,5,51
116.4151,40.18535,2020-02-03,3,51
116.4151,40.18535,2020-02-04,25,51
116.4151,40.18535,2020-02-14,3,51
116.4172,39.64238,2020-01-21,2,18
116.4172,39.64238,2020-01-28,3,18
116.4172,39.64238,2020-01-26,2,18
116.4172,39.64238,2020-01-27,1,18
116.4172,39.64238,2020-01-29,3,18
116.4172,39.64238,2020-02-09,1,18
116.4344,27.51128,2020-01-28,1,112
116.4344,27.51128,2020-02-06,10,112
116.4344,27.51128,2020-02-13,2,112
116.4344,27.51128,2020-02-14,1,112
116.4344,27.51128,2020-02-03,5,112
116.4344,27.51128,2020-01-25,2,112
116.4344,27.51128,2020-02-08,4,112
116.4344,27.51128,2020-01-26,1,112
116.4344,27.51128,2020-01-29,6,112
116.4344,27.51128,2020-01-24,3,112
116.4344,27.51128,2020-02-05,2,112
116.4344,27.51128,2020-01-27,1,112
116.4344,27.51128,2020-02-04,10,112
116.4344,27.51128,2020-02-07,3,112
116.4344,27.51128,2020-01-31,9,112
116.4344,27.51128,2020-02-02,5,112
116.4853,42.18977,2020-02-13,2,606
116.4944,35.70984,2020-02-04,1,528
116.5128,39.94612,2020-01-29,2,250
116.5128,39.94612,2020-01-26,6,250
116.5128,39.94612,2020-01-27,6,250
116.5411,30.75502,2020-01-25,1,163
116.5856,23.33433,2020-02-04,2,186
116.5856,23.33433,2020-01-31,2,186
116.5856,23.33433,2020-01-26,2,186
116.5856,23.33433,2020-01-29,4,186
116.5856,23.33433,2020-02-03,2,186
116.5856,23.33433,2020-02-02,3,186
116.5856,23.33433,2020-02-07,3,186
116.5856,23.33433,2020-02-06,3,186
116.5856,23.33433,2020-01-27,3,186
116.5956,30.61122,2020-01-23,1,66
116.5956,30.61122,2020-01-31,13,66
116.5956,30.61122,2020-02-16,1,66
116.5956,30.61122,2020-02-13,1,66
116.5956,30.61122,2020-02-07,5,66
116.5956,30.61122,2020-01-29,10,66
116.5956,30.61122,2020-02-14,1,66
116.5956,30.61122,2020-01-26,1,66
116.5956,30.61122,2020-02-04,1,66
116.5956,30.61122,2020-02-05,4,66
116.5956,30.61122,2020-02-06,6,66
116.5956,30.61122,2020-02-02,4,66
116.5956,30.61122,2020-01-27,3,66
116.5956,30.61122,2020-02-08,4,66
116.6081,28.21876,2020-01-21,1,10
116.6264,39.25678,2020-02-05,1,316
116.6264,39.25678,2020-01-27,6,316
116.6264,39.25678,2020-02-06,1,316
116.6264,39.25678,2020-01-29,3,316
116.6264,39.25678,2020-01-31,2,316
116.6264,39.25678,2020-02-04,1,316
116.6264,39.25678,2020-02-08,2,316
116.6264,39.25678,2020-02-02,1,316
116.6525,37.24178,2020-02-05,5,241
116.6525,37.24178,2020-01-26,3,241
116.6525,37.24178,2020-01-27,3,241
116.6525,37.24178,2020-01-29,3,241
116.6667,26.30745,2020-01-27,1,275
116.6771,30.24028,2020-01-25,1,160
116.7332,35.37464,2020-02-04,3,137
116.7332,35.37464,2020-02-02,4,137
116.7332,35.37464,2020-02-03,5,137
116.7332,35.37464,2020-01-26,4,137
116.7332,35.37464,2020-02-05,2,137
116.7332,35.37464,2020-01-24,1,137
116.734,32.75738,2020-02-06,2,222
116.734,32.75738,2020-02-16,1,222
116.734,32.75738,2020-02-04,4,222
116.734,32.75738,2020-02-02,1,222
116.734,32.75738,2020-02-07,7,222
116.734,32.75738,2020-02-08,1,222
116.734,32.75738,2020-02-17,2,222
116.734,32.75738,2020-02-15,1,222
116.734,32.75738,2020-01-26,2,222
116.734,32.75738,2020-01-29,4,222
116.7363,39.80292,2020-01-21,1,19
116.7363,39.80292,2020-01-26,7,19
116.7363,39.80292,2020-01-27,1,19
116.7403,25.29473,2020-02-06,2,573
116.7424,33.72722,2020-02-14,1,171
116.7424,33.72722,2020-01-25,1,171
116.7424,33.72722,2020-01-31,4,171
116.7424,33.72722,2020-02-08,1,171
116.7424,33.72722,2020-01-27,1,171
116.7424,33.72722,2020-02-16,1,171
116.7424,33.72722,2020-02-02,2,171
116.7424,33.72722,2020-02-05,3,171
116.7424,33.72722,2020-02-12,1,171
116.7424,33.72722,2020-02-04,3,171
116.7424,33.72722,2020-02-06,5,171
116.7593,38.26855,2020-01-30,6,88
116.7593,38.26855,2020-01-23,1,88
116.7593,38.26855,2020-02-13,3,88
116.7593,38.26855,2020-02-03,1,88
116.7593,38.26855,2020-02-06,2,88
116.7593,38.26855,2020-01-31,1,88
116.7593,38.26855,2020-02-05,1,88
116.7593,38.26855,2020-01-29,7,88
116.7593,38.26855,2020-01-25,1,88
116.7593,38.26855,2020-01-27,3,88
116.7739,23.79656,2020-01-31,3,391
116.7739,23.79656,2020-02-05,1,391
116.7739,23.79656,2020-02-02,1,391
116.7739,23.79656,2020-02-01,1,391
116.7904,36.42273,2020-02-04,1,534
116.8021,37.67882,2020-01-27,1,313
116.8144,24.75887,2020-01-27,1,265
116.8144,24.75887,2020-02-03,1,265
116.8144,24.75887,2020-02-07,1,265
116.9416,30.96895,2020-01-25,1,164
116.9669,36.5767,2020-01-27,3,308
116.989,40.52377,2020-02-09,1,597
117.0194,35.60996,2020-02-04,1,527
117.0201,31.72762,2020-02-05,1,553
117.0385,36.00093,2020-02-02,2,363
117.0385,36.00093,2020-02-03,1,363
117.0385,36.00093,2020-01-29,2,363
117.0851,36.73414,2020-01-24,2,143
117.0851,36.73414,2020-02-04,3,143
117.0851,36.73414,2020-01-27,2,143
117.0851,36.73414,2020-01-29,1,143
117.0851,36.73414,2020-02-03,3,143
117.0851,36.73414,2020-02-02,3,143
117.0851,36.73414,2020-01-26,3,143
117.0907,36.65325,2020-02-04,3,535
117.1077,28.22466,2020-02-07,1,331
117.1077,28.22466,2020-01-29,3,331
117.1077,28.22466,2020-02-06,1,331
117.1077,28.22466,2020-01-28,1,331
117.1077,28.22466,2020-02-04,1,331
117.1077,28.22466,2020-01-31,4,331
117.1328,37.66758,2020-01-27,1,312
117.1352,35.0602,2020-02-04,1,525
117.1614,32.2842,2020-01-31,1,405
117.1894,31.92046,2020-02-05,2,555
117.1946,36.2139,2020-02-04,1,533
117.2001,31.82562,2020-01-31,1,356
117.2001,31.82562,2020-01-29,1,356
117.2001,31.82562,2020-02-05,2,356
117.2092,33.86086,2020-01-27,1,231
117.2092,33.86086,2020-02-05,1,231
117.2092,33.86086,2020-02-02,7,231
117.2092,33.86086,2020-02-07,1,231
117.2092,33.86086,2020-02-16,1,231
117.2092,33.86086,2020-01-29,7,231
117.2092,33.86086,2020-02-06,2,231
117.2092,33.86086,2020-02-11,3,231
117.2092,33.86086,2020-02-13,1,231
117.2092,33.86086,2020-02-04,1,231
117.2092,33.86086,2020-01-31,2,231
117.2092,33.86086,2020-02-17,1,231
117.2092,33.86086,2020-02-12,2,231
117.2092,33.86086,2020-01-26,2,231
117.224844,31.828313,2020-01-23,2,74
117.2708,29.30999,2020-01-26,1,120
117.2708,29.30999,2020-01-24,1,120
117.2708,29.30999,2020-02-16,1,120
117.2708,29.30999,2020-02-03,1,120
117.2708,29.30999,2020-01-29,1,120
117.2708,29.30999,2020-02-08,1,120
117.3168,25.9165,2020-01-27,1,271
117.32,31.26968,2020-02-05,1,165
117.32,31.26968,2020-01-25,2,165
117.32,31.26968,2020-01-31,2,165
117.326,33.10901,2020-02-12,5,294
117.326,33.10901,2020-02-07,11,294
117.326,33.10901,2020-02-11,7,294
117.326,33.10901,2020-02-08,16,294
117.326,33.10901,2020-01-27,3,294
117.326,33.10901,2020-01-29,5,294
117.326,33.10901,2020-02-13,3,294
117.326,33.10901,2020-02-05,16,294
117.326,33.10901,2020-01-31,1,294
117.326,33.10901,2020-02-19,1,294
117.326,33.10901,2020-02-02,11,294
117.326,33.10901,2020-02-14,4,294
117.326,33.10901,2020-02-16,1,294
117.326,33.10901,2020-01-30,7,294
117.326,33.10901,2020-02-06,24,294
117.326,33.10901,2020-02-04,5,294
117.326,33.10901,2020-02-15,4,294
117.326029,31.8947345,2020-02-05,4,554
117.3319,31.77863,2020-01-27,1,72
117.3319,31.77863,2020-01-23,1,72
117.3319,31.77863,2020-01-29,1,72
117.3333,39.29713,2020-02-03,12,17
117.3333,39.29713,2020-01-29,3,17
117.3333,39.29713,2020-02-02,4,17
117.3333,39.29713,2020-01-21,2,17
117.3333,39.29713,2020-02-01,5,17
117.3333,39.29713,2020-01-24,3,17
117.3333,39.29713,2020-01-28,1,17
117.3333,39.29713,2020-01-26,4,17
117.3333,39.29713,2020-01-31,5,17
117.3333,39.29713,2020-01-27,9,17
117.3333,39.29713,2020-01-25,3,17
117.3333,39.29713,2020-02-15,1,17
117.3333,39.29713,2020-02-17,1,17
117.3384,31.89544,2020-01-29,2,168
117.3384,31.89544,2020-01-31,1,168
117.3384,31.89544,2020-01-25,1,168
117.3384,31.89544,2020-02-05,1,168
117.3428,31.79444,2020-02-16,2,73
117.3428,31.79444,2020-02-11,7,73
117.3428,31.79444,2020-02-02,16,73
117.3428,31.79444,2020-02-17,2,73
117.3428,31.79444,2020-01-25,2,73
117.3428,31.79444,2020-01-23,1,73
117.3428,31.79444,2020-01-28,13,73
117.3428,31.79444,2020-02-07,13,73
117.3428,31.79444,2020-02-12,4,73
117.3428,31.79444,2020-01-31,3,73
117.3428,31.79444,2020-02-08,8,73
117.3428,31.79444,2020-01-30,11,73
117.3428,31.79444,2020-02-15,1,73
117.3428,31.79444,2020-02-04,12,73
117.3428,31.79444,2020-02-06,11,73
117.3428,31.79444,2020-02-13,5,73
117.3428,31.79444,2020-01-29,3,73
117.3428,31.79444,2020-02-14,2,73
117.3658,30.28525,2020-01-30,2,64
117.3658,30.28525,2020-02-13,1,64
117.3658,30.28525,2020-02-11,1,64
117.3658,30.28525,2020-02-08,1,64
117.3658,30.28525,2020-01-23,1,64
117.3658,30.28525,2020-01-29,1,64
117.3658,30.28525,2020-02-04,1,64
117.3892,26.72978,2020-02-01,1,417
117.3919,34.91651,2020-01-27,1,301
117.3919,34.91651,2020-01-29,3,301
117.3919,34.91651,2020-01-28,3,301
117.3919,34.91651,2020-02-03,1,301
117.3972,26.30083,2020-01-29,1,274
117.3972,26.30083,2020-01-27,4,274
117.3972,26.30083,2020-02-06,1,274
117.4002,39.60828,2020-02-07,2,567
117.4002,39.60828,2020-02-05,1,567
117.4142,23.68613,2020-01-28,1,326
117.4428,24.37045,2020-01-29,1,264
117.4428,24.37045,2020-01-27,5,264
117.4428,24.37045,2020-01-31,3,264
117.4692,28.77693,2020-02-13,3,118
117.4692,28.77693,2020-02-03,18,118
117.4692,28.77693,2020-01-28,3,118
117.4692,28.77693,2020-01-31,7,118
117.4692,28.77693,2020-01-24,2,118
117.4692,28.77693,2020-02-08,6,118
117.4692,28.77693,2020-02-05,9,118
117.4692,28.77693,2020-02-06,8,118
117.4692,28.77693,2020-01-29,3,118
117.4692,28.77693,2020-02-04,19,118
117.4692,28.77693,2020-01-26,4,118
117.4692,28.77693,2020-02-14,1,118
117.4692,28.77693,2020-02-02,13,118
117.4692,28.77693,2020-02-07,6,118
117.4943,49.53241,2020-01-24,1,146
117.4943,49.53241,2020-02-03,1,146
117.4943,49.53241,2020-02-04,1,146
117.5145,34.3568,2020-01-29,7,297
117.5145,34.3568,2020-02-04,6,297
117.5145,34.3568,2020-02-02,6,297
117.5145,34.3568,2020-01-27,8,297
117.5145,34.3568,2020-02-03,3,297
117.5145,34.3568,2020-02-08,4,297
117.5145,34.3568,2020-02-13,5,297
117.5145,34.3568,2020-02-16,1,297
117.5145,34.3568,2020-01-31,3,297
117.5145,34.3568,2020-02-06,4,297
117.5145,34.3568,2020-02-15,1,297
117.5145,34.3568,2020-02-01,7,297
117.5145,34.3568,2020-02-14,1,297
117.5145,34.3568,2020-02-07,3,297
117.5457,41.35324,2020-02-04,1,251
117.5457,41.35324,2020-02-06,1,251
117.5457,41.35324,2020-01-29,1,251
117.5457,41.35324,2020-02-05,1,251
117.5457,41.35324,2020-02-03,1,251
117.5457,41.35324,2020-01-26,1,251
117.5661,37.36909,2020-01-27,1,310
117.5681,32.00123,2020-01-23,1,76
117.5681,32.00123,2020-01-27,2,76
117.5681,32.00123,2020-01-24,2,76
117.5681,32.00123,2020-01-31,1,76
117.5681,32.00123,2020-01-29,2,76
117.5912,34.71065,2020-01-27,1,300
117.6048,35.89409,2020-02-04,1,529
117.6105,24.60103,2020-02-01,1,392
117.6105,24.60103,2020-02-02,1,392
117.6105,24.60103,2020-01-31,3,392
117.6105,24.60103,2020-02-04,2,392
117.6105,24.60103,2020-02-05,1,392
117.7166,31.64696,2020-01-29,1,40
117.7166,31.64696,2020-01-22,1,40
117.7956,24.39413,2020-01-30,1,370
117.8074,26.44404,2020-01-27,2,276
117.8074,26.44404,2020-02-08,1,276
117.827,37.50211,2020-01-26,1,243
117.827,37.50211,2020-01-28,2,243
117.827,37.50211,2020-01-29,3,243
117.827,37.50211,2020-02-03,1,243
117.8621,26.90625,2020-01-31,1,400
117.8965,30.94467,2020-02-17,1,215
117.8965,30.94467,2020-02-06,2,215
117.8965,30.94467,2020-02-05,1,215
117.8965,30.94467,2020-02-02,2,215
117.8965,30.94467,2020-01-29,1,215
117.8965,30.94467,2020-02-07,1,215
117.8965,30.94467,2020-01-26,3,215
117.8965,30.94467,2020-02-08,1,215
117.8965,30.94467,2020-01-31,2,215
117.8965,30.94467,2020-01-27,6,215
117.8965,30.94467,2020-01-30,4,215
117.8965,30.94467,2020-02-12,1,215
117.9998,27.74553,2020-02-02,1,402
117.9998,27.74553,2020-01-31,1,402
117.9998,27.74553,2020-02-04,1,402
118.0154,24.64094,2020-02-07,1,416
118.0154,24.64094,2020-02-02,1,416
118.0154,24.64094,2020-02-01,1,416
118.0508,36.60405,2020-01-28,1,240
118.0508,36.60405,2020-01-29,2,240
118.0508,36.60405,2020-01-26,1,240
118.0561,27.4057,2020-02-08,1,592
118.0657,36.80833,2020-02-04,2,537
118.0713,29.90755,2020-01-29,3,209
118.0713,29.90755,2020-01-30,2,209
118.0713,29.90755,2020-01-27,3,209
118.0713,29.90755,2020-01-26,1,209
118.0971,43.76347,2020-02-03,1,342
118.0971,43.76347,2020-01-28,1,342
118.0971,43.76347,2020-02-04,1,342
118.1027,32.54543,2020-01-26,1,134
118.1027,32.54543,2020-01-24,1,134
118.1027,32.54543,2020-01-27,2,134
118.1138,24.67595,2020-01-29,1,56
118.1138,24.67595,2020-02-06,2,56
118.1138,24.67595,2020-01-24,2,56
118.1138,24.67595,2020-01-30,5,56
118.1138,24.67595,2020-01-31,4,56
118.1138,24.67595,2020-01-23,1,56
118.1138,24.67595,2020-01-27,2,56
118.1235,24.46555,2020-02-03,1,371
118.1235,24.46555,2020-02-07,1,371
118.1235,24.46555,2020-01-31,4,371
118.1235,24.46555,2020-01-30,1,371
118.1235,24.46555,2020-02-04,1,371
118.1285,31.14997,2020-02-05,3,216
118.1285,31.14997,2020-01-27,6,216
118.1285,31.14997,2020-01-29,5,216
118.1285,31.14997,2020-02-07,2,216
118.1285,31.14997,2020-02-17,2,216
118.1285,31.14997,2020-01-26,3,216
118.1285,31.14997,2020-01-31,1,216
118.1285,31.14997,2020-02-04,2,216
118.1285,31.14997,2020-02-06,1,216
118.1296,25.39241,2020-01-31,1,395
118.1433,27.34152,2020-01-27,2,277
118.1433,27.34152,2020-01-31,5,277
118.1603,36.35919,2020-02-04,23,407
118.1603,36.35919,2020-02-06,4,407
118.1603,36.35919,2020-02-15,7,407
118.1603,36.35919,2020-01-31,54,407
118.1603,36.35919,2020-02-16,4,407
118.1603,36.35919,2020-02-08,28,407
118.1603,36.35919,2020-02-01,22,407
118.1603,36.35919,2020-02-03,13,407
118.1603,36.35919,2020-02-14,11,407
118.2433,26.58755,2020-01-31,1,399
118.2433,26.58755,2020-02-02,2,399
118.2574,25.21145,2020-01-23,1,58
118.2574,25.21145,2020-02-06,1,58
118.2574,25.21145,2020-01-31,2,58
118.2574,25.21145,2020-01-27,5,58
118.2574,25.21145,2020-01-26,4,58
118.2809,35.31235,2020-02-04,3,45
118.2809,35.31235,2020-01-25,5,45
118.2809,35.31235,2020-01-29,8,45
118.2809,35.31235,2020-01-22,2,45
118.2886,36.84829,2020-02-03,1,485
118.3354,39.72276,2020-02-04,1,317
118.3354,39.72276,2020-01-31,1,317
118.3354,39.72276,2020-01-27,1,317
118.3354,39.72276,2020-01-30,4,317
118.3354,39.72276,2020-02-05,5,317
118.3354,39.72276,2020-01-29,2,317
118.3354,39.72276,2020-02-01,3,317
118.3354,39.72276,2020-02-06,2,317
118.3354,39.72276,2020-02-20,1,317
118.3354,39.72276,2020-02-13,8,317
118.3354,39.72276,2020-02-08,4,317
118.356,31.62885,2020-02-15,1,167
118.356,31.62885,2020-01-31,8,167
118.356,31.62885,2020-01-29,4,167
118.356,31.62885,2020-01-25,4,167
118.356,31.62885,2020-02-14,1,167
118.356,31.62885,2020-02-02,1,167
118.356,31.62885,2020-02-13,2,167
118.356,31.62885,2020-01-27,3,167
118.356,31.62885,2020-02-07,1,167
118.356,31.62885,2020-01-26,3,167
118.356,31.62885,2020-02-04,2,167
118.3777,25.01462,2020-02-03,1,268
118.3777,25.01462,2020-02-04,2,268
118.3777,25.01462,2020-01-30,3,268
118.3777,25.01462,2020-02-08,1,268
118.3777,25.01462,2020-01-27,1,268
118.5051,35.12195,2020-01-27,1,303
118.5051,35.12195,2020-02-04,1,303
118.5128,27.9424,2020-01-27,1,279
118.5202,33.78681,2020-02-06,1,229
118.5202,33.78681,2020-01-31,1,229
118.5202,33.78681,2020-01-29,1,229
118.5202,33.78681,2020-02-03,1,229
118.5202,33.78681,2020-02-15,1,229
118.5202,33.78681,2020-02-02,1,229
118.5202,33.78681,2020-01-27,2,229
118.5202,33.78681,2020-02-04,1,229
118.5202,33.78681,2020-01-26,1,229
118.5443,24.72969,2020-02-02,2,393
118.5443,24.72969,2020-02-03,2,393
118.5443,24.72969,2020-01-31,1,393
118.5443,24.72969,2020-02-05,2,393
118.5443,24.72969,2020-02-01,5,393
118.5449,24.91283,2020-01-27,1,266
118.5969,35.90842,2020-02-04,1,530
118.618,24.92143,2020-01-27,1,267
118.618,24.92143,2020-01-30,1,267
118.633,42.38503,2020-02-04,1,496
118.633,42.38503,2020-02-03,1,496
118.674,28.9356,2020-01-27,2,199
118.674,28.9356,2020-02-03,2,199
118.674,28.9356,2020-01-29,5,199
118.674,28.9356,2020-01-26,2,199
118.674,28.9356,2020-02-02,1,199
118.6935,25.46516,2020-02-02,2,435
118.7543,27.60811,2020-01-31,2,401
118.7543,27.60811,2020-02-07,1,401
118.7543,27.60811,2020-02-08,1,401
118.7675,26.2097,2020-02-03,1,479
118.8018,24.99057,2020-02-03,1,477
118.8018,24.99057,2020-02-08,1,477
118.8424,31.92997,2020-01-31,3,75
118.8424,31.92997,2020-02-03,4,75
118.8424,31.92997,2020-02-15,1,75
118.8424,31.92997,2020-02-13,1,75
118.8424,31.92997,2020-02-06,5,75
118.8424,31.92997,2020-02-02,5,75
118.8424,31.92997,2020-02-01,7,75
118.8424,31.92997,2020-02-18,1,75
118.8424,31.92997,2020-02-04,3,75
118.8424,31.92997,2020-02-08,6,75
118.8424,31.92997,2020-01-25,4,75
118.8424,31.92997,2020-01-27,3,75
118.8424,31.92997,2020-01-29,9,75
118.8424,31.92997,2020-02-05,5,75
118.8424,31.92997,2020-02-07,8,75
118.8424,31.92997,2020-01-23,2,75
118.8534,30.68815,2020-02-05,1,213
118.8534,30.68815,2020-01-29,2,213
118.8534,30.68815,2020-01-26,1,213
118.8534,30.68815,2020-01-27,1,213
118.8683,26.61637,2020-02-18,1,582
118.8683,26.61637,2020-02-08,2,582
118.8683,26.61637,2020-02-07,5,582
118.8826,43.22626,2020-02-05,3,253
118.8826,43.22626,2020-01-26,1,253
118.8892,25.45184,2020-01-31,4,191
118.8892,25.45184,2020-01-27,2,191
118.8892,25.45184,2020-01-26,9,191
118.8892,25.45184,2020-02-06,2,191
118.9257,25.41917,2020-01-31,1,373
118.9257,25.41917,2020-02-07,3,373
118.9257,25.41917,2020-02-02,4,373
118.9257,25.41917,2020-01-30,3,373
118.9257,25.41917,2020-02-03,3,373
118.9257,25.41917,2020-02-01,2,373
118.9257,25.41917,2020-02-05,2,373
118.9601,27.32212,2020-02-07,1,583
118.9639,33.35701,2020-02-15,3,225
118.9639,33.35701,2020-02-07,3,225
118.9639,33.35701,2020-01-31,2,225
118.9639,33.35701,2020-01-29,5,225
118.9639,33.35701,2020-02-17,1,225
118.9639,33.35701,2020-01-27,1,225
118.9639,33.35701,2020-02-13,5,225
118.9639,33.35701,2020-01-26,1,225
118.9639,33.35701,2020-02-05,8,225
118.9639,33.35701,2020-02-06,3,225
118.9639,33.35701,2020-02-01,1,225
118.9639,33.35701,2020-02-08,4,225
118.9639,33.35701,2020-02-14,4,225
118.9639,33.35701,2020-02-03,4,225
118.9639,33.35701,2020-02-02,5,225
118.9639,33.35701,2020-02-16,2,225
118.9639,33.35701,2020-02-04,4,225
119.0533,25.60338,2020-01-31,1,396
119.054565,29.091674,2020-02-20,27,617
119.0713,36.55315,2020-01-24,1,141
119.0713,36.55315,2020-01-26,1,141
119.0713,36.55315,2020-01-28,1,141
119.0713,36.55315,2020-01-29,2,141
119.0713,36.55315,2020-02-02,2,141
119.0789,25.39559,2020-02-05,2,269
119.0789,25.39559,2020-01-27,3,269
119.0789,25.39559,2020-01-30,1,269
119.0789,25.39559,2020-02-02,1,269
119.1325,34.534,2020-02-15,2,80
